step,alive_cars,moving_cars,avg_current_speed,avg_current_speed_kph,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_speed_kph,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
133,8,7,3.7955729961395264,13.6640625,3.457159996032715,5.074118137359619,0.0,0,none,6,5.569587230682373,20.050514030456544,5.074118137359619,0,2.316399574279785,1500.765713350646,875.2697090664938
134,8,7,3.8204007148742676,13.75344181060791,3.5069046020507812,5.147170066833496,0.0,0,none,6,5.605984210968018,20.181543159484864,5.147170066833496,0,2.334853410720825,1500.6928072317462,875.2724961118373
135,8,7,3.8451778888702393,13.842639923095703,3.5569393634796143,5.220588207244873,0.0,0,none,6,5.642306327819824,20.312302780151366,5.220588207244873,0,2.3533172607421875,1500.619428704091,875.275300200113
136,8,7,3.8699045181274414,13.931655883789062,3.6073102951049805,5.294494152069092,0.0,0,none,6,5.678553581237793,20.442792892456055,5.294494152069092,0,2.371790885925293,1500.5455787395729,875.2781212759808
137,8,7,3.894580841064453,14.020490646362305,3.657970905303955,5.368765830993652,0.0,0,none,6,5.714725971221924,20.573013496398925,5.368765830993652,0,2.3902742862701416,1500.471258308274,875.2809592841473
138,8,7,3.9192073345184326,14.109146118164062,3.7089996337890625,5.443649768829346,0.0,0,none,6,5.750823974609375,20.70296630859375,5.443649768829346,0,2.4087672233581543,1500.396468379697,875.2838141690999
139,8,7,3.9437830448150635,14.19761848449707,3.76031756401062,5.519021987915039,0.0,0,none,6,5.786847114562988,20.83264961242676,5.519021987915039,0,2.427269697189331,1500.3212099297264,875.2866858734499
140,7,7,3.968308448791504,14.285909652709961,3.811971664428711,5.594759941101074,0.0,0,no_progress,6,5.822795391082764,20.96206340789795,5.594759941101074,0,2.445781946182251,1500.2454839299774,875.2895743393547
141,7,7,3.992783784866333,14.374021530151367,3.8639323711395264,5.670988082885742,0.0,0,no_progress,6,5.858668804168701,21.091207695007324,5.670988082885742,0,2.464303493499756,1500.1692913502345,875.2924795086194
142,7,7,4.017209053039551,14.461952209472656,3.916212558746338,5.747704029083252,0.0,0,no_progress,6,5.894467830657959,21.220084190368652,5.747704029083252,0,2.482834577560425,1500.0926331584592,875.29540132282
143,7,7,4.04158353805542,14.549700736999512,3.9688143730163574,5.824908256530762,0.0,0,no_progress,6,5.930192470550537,21.348692893981934,5.824908256530762,0,2.5013749599456787,1500.015510320846,875.2983397233618
144,7,7,4.065908432006836,14.637269973754883,4.021751403808594,5.902600288391113,0.0,0,no_progress,6,5.9658427238464355,21.477033805847167,5.902600288391113,0,2.5199248790740967,1499.9379238018269,875.3012946515171
145,7,7,4.090183258056641,14.724658966064453,4.07496452331543,5.980660438537598,0.0,0,no_progress,6,6.0014190673828125,21.605108642578127,5.980660438537598,0,2.5384840965270996,1499.8598745640736,875.3042660484474
146,7,7,4.11440896987915,14.811871528625488,4.128513336181641,6.059208393096924,0.0,0,no_progress,6,6.036921501159668,21.732917404174806,6.059208393096924,0,2.5570523738861084,1499.7813635683483,875.3072538552517
147,7,7,4.138584136962891,14.898902893066406,4.18236780166626,6.13824462890625,0.0,0,no_progress,6,6.07235050201416,21.860461807250978,6.13824462890625,0,2.575629949569702,1499.7023917720219,875.3102580133481
148,7,7,4.162710189819336,14.985755920410156,4.236557483673096,6.217771053314209,0.0,0,no_progress,6,6.107706069946289,21.987741851806643,6.217771053314209,0,2.5942165851593018,1499.6229601224345,875.3132784662512
149,7,7,4.186786651611328,15.072431564331055,4.291025161743164,6.29766321182251,0.0,0,no_progress,6,6.142989158630371,22.114760971069337,6.29766321182251,0,2.6128122806549072,1499.5430695676491,875.3163151580122
150,7,7,4.210813999176025,15.158929824829102,4.345855712890625,6.3780436515808105,0.0,0,no_progress,6,6.178199291229248,22.241517448425295,6.3780436515808105,0,2.6314170360565186,1499.4627210539652,875.3193680330814
151,7,7,4.234792232513428,15.245251655578613,4.400962829589844,6.458911895751953,0.0,0,no_progress,6,6.21333646774292,22.368011283874512,6.458911895751953,0,2.6500306129455566,1499.381915525967,875.3224370361701
152,7,7,4.258720874786377,15.331395149230957,4.456360816955566,6.5402679443359375,0.0,0,no_progress,6,6.248401165008545,22.494244194030763,6.5402679443359375,0,2.6686530113220215,1499.3006539264723,875.3255221121732
153,7,7,4.282600402832031,15.41736125946045,4.512109756469727,6.621992111206055,0.0,0,no_progress,6,6.283393859863281,22.620217895507814,6.621992111206055,0,2.687284231185913,1499.2189371965312,875.3286232061134
154,7,7,4.306431770324707,15.503153800964355,4.568163871765137,6.704326152801514,0.0,0,no_progress,6,6.318314075469971,22.745930671691895,6.704326152801514,0,2.7059242725372314,1499.136766275328,875.3317402631519
155,7,7,4.330214023590088,15.588769912719727,4.62452507019043,6.786906719207764,0.0,0,no_progress,6,6.353161811828613,22.87138252258301,6.786906719207764,0,2.7245731353759766,1499.054142100335,875.3348732285358
156,7,7,4.353947639465332,15.674211502075195,4.6811747550964355,6.8700947761535645,0.0,0,no_progress,6,6.387938022613525,22.996576881408693,6.8700947761535645,0,2.7432305812835693,1498.9710656071102,875.3380220476288
157,7,7,4.377632141113281,15.759475708007812,4.738145351409912,6.953650951385498,0.0,0,no_progress,6,6.422642230987549,23.121512031555177,6.953650951385498,0,2.7618966102600098,1498.8875377296588,875.3411866658349
158,7,7,4.401268482208252,15.844566345214844,4.795438289642334,7.037695407867432,0.0,0,no_progress,6,6.457274436950684,23.24618797302246,7.037695407867432,0,2.780571222305298,1498.803559400076,875.3443670286565
159,7,7,4.424856662750244,15.929483413696289,4.8530192375183105,7.122227668762207,0.0,0,no_progress,6,6.491835117340088,23.370606422424316,7.122227668762207,0,2.7992541790008545,1498.7191315488064,875.3475630816606
160,7,7,4.448396682739258,16.01422691345215,4.910923004150391,7.207128047943115,0.0,0,no_progress,6,6.52632474899292,23.49476909637451,7.207128047943115,0,2.817945718765259,1498.6342551044925,875.3507747704878
161,7,7,4.471888065338135,16.098796844482422,4.969101428985596,7.292516708374023,0.0,0,no_progress,6,6.5607428550720215,23.618674278259277,7.292516708374023,0,2.8366456031799316,1498.5489309939253,875.3540020408703
162,7,7,4.495330810546875,16.183191299438477,5.027615547180176,7.378393173217773,0.0,0,no_progress,6,6.595089435577393,23.742321968078613,7.378393173217773,0,2.855353593826294,1498.4631601422022,875.3572448386188
163,7,7,4.518726348876953,16.267414093017578,5.086420059204102,7.464635372161865,0.0,0,no_progress,6,6.62936544418335,23.86571559906006,7.464635372161865,0,2.874069929122925,1498.3769434726776,875.3605031096099
164,7,7,4.5420732498168945,16.351463317871094,5.145545482635498,7.55136775970459,0.0,0,no_progress,6,6.663569927215576,23.988851737976074,7.55136775970459,0,2.892794370651245,1498.290281907016,875.3637767997841
165,7,7,4.565372943878174,16.43534278869629,5.204946041107178,7.6385884284973145,0.0,0,no_progress,6,6.697704315185547,24.111735534667968,7.6385884284973145,0,2.911526918411255,1498.20317636499,875.3670658551872
166,7,7,4.588624000549316,16.519046783447266,5.264681339263916,7.726174831390381,0.0,0,no_progress,6,6.731767654418945,24.234363555908203,7.726174831390381,0,2.930267572402954,1498.11562776474,875.3703702219395
167,7,7,4.611827850341797,16.60257911682129,5.324708938598633,7.81425142288208,0.0,0,no_progress,6,6.76576042175293,24.35673751831055,7.81425142288208,0,2.9490160942077637,1498.0276370226738,875.3736898462287
168,7,7,4.634984016418457,16.685941696166992,5.385009765625,7.902691841125488,0.0,0,no_progress,6,6.799683094024658,24.47885913848877,7.902691841125488,0,2.9677727222442627,1497.939205053314,875.3770246743518
169,7,7,4.658092975616455,16.769134521484375,5.445647716522217,7.991622447967529,0.0,0,no_progress,6,6.833535671234131,24.600728416442873,7.991622447967529,0,2.986537218093872,1497.8503327696615,875.3803746526477
170,7,7,4.681154251098633,16.852155685424805,5.506590843200684,8.08104133605957,0.0,0,no_progress,6,6.8673176765441895,24.72234363555908,8.08104133605957,0,3.0053093433380127,1497.7610210828375,875.3837397275571
171,7,7,4.704167366027832,16.935001373291016,5.567778587341309,8.170827865600586,0.0,0,no_progress,6,6.90103006362915,24.84370822906494,8.170827865600586,0,3.0240893363952637,1497.671270902292,875.3871198455948
172,7,7,4.7271342277526855,17.017683029174805,5.6293182373046875,8.261099815368652,0.0,0,no_progress,6,6.9346723556518555,24.96482048034668,8.261099815368652,0,3.042876958847046,1497.581083135653,875.3905149533883
173,7,7,4.750053405761719,17.100191116333008,5.691100597381592,8.351740837097168,0.0,0,no_progress,6,6.968245029449463,25.085682106018066,8.351740837097168,0,3.0616722106933594,1497.4904586889843,875.3939249976032
174,7,7,4.772925853729248,17.182533264160156,5.753252029418945,8.442869186401367,0.0,0,no_progress,6,7.001748085021973,25.2062931060791,8.442869186401367,0,3.080474853515625,1497.3993984664805,875.3973499250172
175,7,7,4.795750617980957,17.26470184326172,5.81566047668457,8.5344877243042,0.0,0,no_progress,6,7.035181522369385,25.326653480529785,8.5344877243042,0,3.099285125732422,1497.3079033707274,875.4007896824849
176,7,7,4.81852912902832,17.346704483032227,5.8783769607543945,8.626470565795898,0.0,0,no_progress,6,7.068545818328857,25.446764945983887,8.626470565795898,0,3.118102788925171,1497.215974302447,875.4042442169715
177,7,7,4.84126091003418,17.428539276123047,5.9413676261901855,8.71882152557373,0.0,0,no_progress,6,7.101840972900391,25.566627502441406,8.71882152557373,0,3.136927604675293,1497.1236121608588,875.4077134754947
178,7,7,4.863945007324219,17.510202407836914,6.004692554473877,8.811781883239746,0.0,0,no_progress,6,7.135066986083984,25.686241149902344,8.811781883239746,0,3.155759811401367,1497.0308178432726,875.4111974051845
179,7,7,4.88658332824707,17.591699600219727,6.068279266357422,8.904986381530762,0.0,0,no_progress,6,7.168223857879639,25.8056058883667,8.904986381530762,0,3.1745991706848145,1496.9375922453987,875.4146959532467
180,7,7,4.909174919128418,17.67302894592285,6.132155418395996,8.99868106842041,0.0,0,no_progress,6,7.20131254196167,25.924725151062013,8.99868106842041,0,3.1934456825256348,1496.8439362612478,875.4182090669736
181,7,7,4.931719779968262,17.75419044494629,6.196352481842041,9.092864036560059,0.0,0,no_progress,6,7.234332084655762,26.04359550476074,9.092864036560059,0,3.212299346923828,1496.7498507830826,875.4217366937633
182,7,7,4.954218864440918,17.835187911987305,6.26084041595459,9.187413215637207,0.0,0,no_progress,6,7.2672834396362305,26.162220382690432,9.187413215637207,0,3.2311599254608154,1496.6553367014712,875.4252787811038
183,7,7,4.97667121887207,17.916015625,6.325587272644043,9.282449722290039,0.0,0,no_progress,6,7.300166130065918,26.280598068237307,9.282449722290039,0,3.2500274181365967,1496.56039490529,875.4288352765722
184,7,7,4.999077796936035,17.996679306030273,6.390655040740967,9.377976417541504,0.0,0,no_progress,6,7.332980632781982,26.398730278015137,9.377976417541504,0,3.268901824951172,1496.4650262817256,875.4324061278292
185,7,7,5.021437644958496,18.07717514038086,6.455997467041016,9.473745346069336,0.0,0,no_progress,6,7.365726470947266,26.51661529541016,9.473745346069336,0,3.287783145904541,1496.3692317185732,875.4359912818678
186,7,7,5.0437517166137695,18.15750503540039,6.521646499633789,9.5700044631958,0.0,0,no_progress,6,7.398404121398926,26.634254837036135,9.5700044631958,0,3.306671142578125,1496.2730121053926,875.4395906842049
187,7,7,5.0660200119018555,18.2376708984375,6.5876145362854,9.66675090789795,0.0,0,no_progress,6,7.431013584136963,26.751648902893066,9.66675090789795,0,3.325565814971924,1496.176368328791,875.4432042799596
188,7,7,5.088242530822754,18.317672729492188,6.653813362121582,9.76386547088623,0.0,0,no_progress,6,7.463555335998535,26.868799209594727,9.76386547088623,0,3.3444671630859375,1496.0793012737256,875.4468320139702
189,7,7,5.110419273376465,18.39750862121582,6.720317363739014,9.861468315124512,0.0,0,no_progress,6,7.496028423309326,26.985702323913575,9.861468315124512,0,3.363374948501587,1495.9818118233036,875.4504738309504
190,7,7,5.132550239562988,18.47718048095703,6.787110328674316,9.959434509277344,0.0,0,no_progress,6,7.5284342765808105,27.10236339569092,9.959434509277344,0,3.382289171218872,1495.8839008590967,875.454129675512
191,7,7,5.154635906219482,18.55668830871582,6.854211807250977,10.057893753051758,0.0,0,no_progress,6,7.560771942138672,27.21877899169922,10.057893753051758,0,3.401209831237793,1495.7855692610917,875.4577994921715
192,7,7,5.176675796508789,18.636032104492188,6.9215850830078125,10.156716346740723,0.0,0,no_progress,6,7.593041896820068,27.33495082855225,10.156716346740723,0,3.4201369285583496,1495.6868179073363,875.461483225478
193,7,7,5.190521717071533,18.685876846313477,6.989112377166748,10.25590705871582,0.0,0,no_progress,6,7.625245094299316,27.45088233947754,10.25590705871582,0,3.439070224761963,1495.5876476744033,875.4651808199322
194,7,7,5.204338550567627,18.735618591308594,7.0568695068359375,10.355584144592285,0.0,0,no_progress,6,7.6573805809021,27.56657009124756,10.355584144592285,0,3.458009719848633,1495.4880594370868,875.4688922200671
195,7,7,5.218127250671387,18.78525733947754,7.124748229980469,10.455629348754883,0.0,0,no_progress,6,7.689448833465576,27.682015800476076,10.455629348754883,0,3.4769551753997803,1495.3880540687107,875.4726173703639
196,7,7,5.231902122497559,18.83484649658203,7.1928863525390625,10.556164741516113,0.0,0,no_progress,6,7.721449851989746,27.797219467163085,10.556164741516113,0,3.4959065914154053,1495.2876324407218,875.4763562153435
197,7,7,5.245643615722656,18.88431739807129,7.261117458343506,10.657063484191895,0.0,0,no_progress,6,7.753384113311768,27.912182807922363,10.657063484191895,0,3.514863967895508,1495.1867954228987,875.4801086995657
198,7,7,5.25935697555542,18.933685302734375,7.329577445983887,10.758330345153809,0.0,0,no_progress,6,7.785251617431641,28.026905822753907,10.758330345153809,0,3.533827304840088,1495.0855438835588,875.483874767558
199,7,7,5.273041725158691,18.98295021057129,7.398220062255859,10.860085487365723,0.0,0,no_progress,6,7.817052364349365,28.141388511657716,10.860085487365723,0,3.5527963638305664,1494.9838786875705,875.4876543644796
200,7,7,5.286698341369629,19.032114028930664,7.467031002044678,10.962206840515137,0.0,0,no_progress,6,7.8487868309021,28.255632591247558,10.962206840515137,0,3.5717711448669434,1494.881800693521,875.4914474375526
201,7,7,5.300326347351074,19.081174850463867,7.536011695861816,11.064815521240234,0.0,0,no_progress,6,7.880455493927002,28.36963977813721,11.064815521240234,0,3.5907516479492188,1494.7793107599246,875.4952539346402
202,7,7,5.313925743103027,19.1301326751709,7.605158805847168,11.167792320251465,0.0,0,no_progress,6,7.912058353424072,28.48341007232666,11.167792320251465,0,3.6097376346588135,1494.676409743665,875.4990738040547
203,7,7,5.327497959136963,19.178991317749023,7.674474239349365,11.271135330200195,0.0,0,no_progress,6,7.9435954093933105,28.59694347381592,11.271135330200195,0,3.6287291049957275,1494.5730984998916,875.5029069944615
204,7,7,5.341041564941406,19.22774887084961,7.743988037109375,11.374966621398926,0.0,0,no_progress,6,7.975066661834717,28.710239982604982,11.374966621398926,0,3.647726058959961,1494.4693778822234,875.506753454759
205,7,7,5.354557037353516,19.276405334472656,7.8136701583862305,11.47916316986084,0.0,0,no_progress,6,8.00647258758545,28.823301315307617,11.47916316986084,0,3.6667284965515137,1494.365248742595,875.510613134021
206,7,7,5.368044376373291,19.32495880126953,7.883552074432373,11.583725929260254,0.0,0,no_progress,6,8.037812232971191,28.93612403869629,11.583725929260254,0,3.6857361793518066,1494.2607119313611,875.5144859814709
207,7,7,5.381504535675049,19.373414993286133,7.953586578369141,11.6887788772583,0.0,0,no_progress,6,8.069087982177734,29.048716735839843,11.6887788772583,0,3.7047488689422607,1494.1557682972466,875.5183719464505
208,7,7,5.394935607910156,19.421768188476562,8.023788452148438,11.794198036193848,0.0,0,no_progress,6,8.100296974182129,29.161069107055663,11.794198036193848,0,3.723766803741455,1494.0504186872465,875.5222709784623
209,7,7,5.408339500427246,19.470022201538086,8.094158172607422,11.899983406066895,0.0,0,no_progress,6,8.131442070007324,29.273191452026367,11.899983406066895,0,3.7427897453308105,1493.9446639467824,875.5261830271178
210,7,7,5.42171573638916,19.518177032470703,8.164741516113281,12.006256103515625,0.0,0,no_progress,6,8.162522315979004,29.385080337524414,12.006256103515625,0,3.761817693710327,1493.838504919653,875.5301080421345
211,7,7,5.43506383895874,19.56622886657715,8.23546314239502,12.112896919250488,0.0,0,no_progress,6,8.193536758422852,29.496732330322267,12.112896919250488,0,3.780850410461426,1493.731942448087,875.5340459733221
212,7,7,5.4483842849731445,19.61418342590332,8.30638313293457,12.219903945922852,0.0,0,no_progress,6,8.2244873046875,29.608154296875,12.219903945922852,0,3.7998878955841064,1493.624977372594,875.5379967706419
213,7,7,5.461677074432373,19.662036895751953,8.377456665039062,12.327396392822266,0.0,0,no_progress,6,8.255373001098633,29.71934280395508,12.327396392822266,0,3.818930149078369,1493.517610532068,875.5419603841611
214,7,7,5.474943161010742,19.709794998168945,8.448715209960938,12.435259819030762,0.0,0,no_progress,6,8.286194801330566,29.83030128479004,12.435259819030762,0,3.8379769325256348,1493.409842763994,875.5459367640009
215,7,7,5.488180637359619,19.757450103759766,8.52015495300293,12.543486595153809,0.0,0,no_progress,6,8.316951751708984,29.941026306152345,12.543486595153809,0,3.8570282459259033,1493.30167490394,875.5499258604642
216,7,7,5.50139045715332,19.80500602722168,8.591747283935547,12.652081489562988,0.0,0,no_progress,6,8.347643852233887,30.051517868041994,12.652081489562988,0,3.8760838508605957,1493.1931077860706,875.5539276239202
217,7,7,5.51457405090332,19.852466583251953,8.663522720336914,12.761162757873535,0.0,0,no_progress,6,8.378273010253906,30.161782836914064,12.761162757873535,0,3.895143985748291,1493.0841422428427,875.5579420048784
218,7,7,5.527729511260986,19.899826049804688,8.735467910766602,12.870612144470215,0.0,0,no_progress,6,8.408838272094727,30.271817779541017,12.870612144470215,0,3.91420841217041,1492.9747791052635,875.5619689539039
219,7,7,5.540857315063477,19.947086334228516,8.807595252990723,12.980426788330078,0.0,0,no_progress,6,8.439338684082031,30.381619262695313,12.980426788330078,0,3.933276891708374,1492.8650192026366,875.5660084216953
220,7,7,5.553957939147949,19.994247436523438,8.879844665527344,13.09061050415039,0.0,0,no_progress,6,8.469776153564453,30.491194152832033,13.09061050415039,0,3.9523494243621826,1492.7548633626682,875.5700603590584
221,7,7,5.5670318603515625,20.04131507873535,8.952310562133789,13.201279640197754,0.0,0,no_progress,6,8.500149726867676,30.600539016723634,13.201279640197754,0,3.971426010131836,1492.6443124114178,875.5741247169502
222,7,7,5.580078601837158,20.088281631469727,9.024927139282227,13.31231689453125,0.0,0,no_progress,6,8.530460357666016,30.709657287597658,13.31231689453125,0,3.990506410598755,1492.5333671735057,875.5782014463852
223,7,7,5.593097686767578,20.135150909423828,9.097726821899414,13.423720359802246,0.0,0,no_progress,6,8.560707092285156,30.818545532226562,13.423720359802246,0,4.0095906257629395,1492.4220284718072,875.5822904985195
224,7,7,5.6060895919799805,20.181922912597656,9.170679092407227,13.535489082336426,0.0,0,no_progress,6,8.590890884399414,30.92720718383789,13.535489082336426,0,4.0286784172058105,1492.3102971276614,875.5863918246239
225,7,7,5.619055271148682,20.22859764099121,9.243830680847168,13.647747993469238,0.0,0,no_progress,6,8.621011734008789,31.035642242431642,13.647747993469238,0,4.047770023345947,1492.198173960873,875.5905053760587
226,7,7,5.631994247436523,20.275178909301758,9.317089080810547,13.760249137878418,0.0,0,no_progress,6,8.651069641113281,31.143850708007815,13.760249137878418,0,4.066864967346191,1492.0856597895095,875.5946311043367
227,7,7,5.644906044006348,20.3216609954834,9.39057731628418,13.87324047088623,0.0,0,no_progress,6,8.68106460571289,31.251832580566408,13.87324047088623,0,4.085963726043701,1491.9727554302626,875.5987689610276
228,7,7,5.657790184020996,20.368043899536133,9.464187622070312,13.986598014831543,0.0,0,no_progress,6,8.710996627807617,31.35958786010742,13.986598014831543,0,4.105065822601318,1491.859461698144,875.6029188978507
229,7,7,5.670647621154785,20.414331436157227,9.5380277633667,14.100442886352539,0.0,0,no_progress,6,8.740865707397461,31.46711654663086,14.100442886352539,0,4.124171257019043,1491.7457794065892,875.6070808666279
230,7,7,5.691627502441406,20.489858627319336,9.612079620361328,14.214534759521484,0.0,0,no_progress,6,8.770672798156738,31.574422073364257,14.214534759521484,0,4.143279552459717,1491.6317093675118,875.6112548192876
231,7,7,5.712564468383789,20.565231323242188,9.686437606811523,14.32911205291748,0.0,0,no_progress,6,8.80041790008545,31.681504440307616,14.32911205291748,0,4.162391185760498,1491.5172523911526,875.6154407079082
232,7,7,5.733458518981934,20.64044952392578,9.761041641235352,14.44393539428711,0.0,0,no_progress,6,8.830101013183594,31.788363647460937,14.44393539428711,0,4.1815056800842285,1491.4024092863376,875.619638484631
233,7,7,5.754309177398682,20.715513229370117,9.835935592651367,14.559247016906738,0.0,0,no_progress,6,8.859721183776855,31.89499626159668,14.559247016906738,0,4.200623035430908,1491.2871808601726,875.6238481017393
234,7,7,5.775116920471191,20.790420532226562,9.911087036132812,14.67504596710205,0.0,0,no_progress,6,8.88927936553955,32.00140571594238,14.67504596710205,0,4.219742774963379,1491.171567918303,875.6280695116201
235,7,7,5.795881271362305,20.865171432495117,9.98654556274414,14.791091918945312,0.0,0,no_progress,6,8.918776512145996,32.107595443725586,14.791091918945312,0,4.238865375518799,1491.0555712648136,875.6323026667726
236,7,7,5.816603660583496,20.939773559570312,10.062232971191406,14.907501220703125,0.0,0,no_progress,6,8.948210716247559,32.21355857849121,14.907501220703125,0,4.25799036026001,1490.9391917021283,875.636547519843
237,7,7,5.837282657623291,21.014217376708984,10.13821029663086,15.02440071105957,0.0,0,no_progress,6,8.977583885192871,32.319301986694335,15.02440071105957,0,4.27711820602417,1490.8224300313198,875.6408040235326
238,7,7,5.857918739318848,21.0885066986084,10.21441650390625,15.141544342041016,0.0,0,no_progress,6,9.006896018981934,32.42482566833496,15.141544342041016,0,4.296247959136963,1490.7052870517018,875.6450721307033
239,7,7,5.878513336181641,21.162647247314453,10.290959358215332,15.259175300598145,0.0,0,no_progress,6,9.03614616394043,32.53012619018555,15.259175300598145,0,4.315380096435547,1490.5877635611403,875.6493517943169
240,0,7,5.899064540863037,21.236631393432617,10.36769962310791,15.377172470092773,0.0,0,max_steps,6,9.065335273742676,32.63520698547364,15.377172470092773,0,4.334514617919922,1490.469860355952,875.653642967441
