training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.4196190668649459,42.0,512.0,11.335380792617798,0.8573147812756944,42.0,3.1397337913513184,0.0018569845706224442,0.20000000298023224,512.0,0.16765610000584275,0.0,45.042583760083915,11.367021100013517
