step,car_index,x,y,heading_deg,speed,speed_kph,distance_travelled,lap_count,next_goal_idx,current_checkpoint_index,progress_delta,positive_progress_total,time_since_last_checkpoint,throttle,brake,steering,minimum_wall_distance_ratio,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,moving,alive,termination_reason
1,0,1501.001220703125,869.9999389648438,-177.337158203125,-0.09314420074224472,-0.3353191018104553,0.0012122300686314702,0,1,0,0,0,1,-0.9333090782165527,0.9333090782165527,0.2465275526046753,0.0187835693359375,1.6954210195763153e-06,-0.8852061033248901,-0.9401473999023438,1,0,0,0,0,False,True,active
1,1,1501.0003662109375,870.0,-177.3369903564453,-0.024398745968937874,-0.08783548325300217,0.000317538739182055,0,1,0,0,0,1,-0.24447643756866455,0.24447643756866455,-0.11609619855880737,0.018783658742904663,-3.3908420959960495e-07,-0.8852083683013916,-0.9401473999023438,1,0,0,0,0,False,True,active
1,2,1500.9991455078125,870.0000610351562,-177.33734130859375,0.06951779872179031,0.25026407837867737,0.0009047429775819182,0,1,0,0,0,1,0.2612142562866211,0.0,-0.7347507476806641,0.01878371834754944,3.3908420391526306e-06,-0.8852116465568542,-0.9401473999023438,1,0,0,0,0,False,True,active
1,3,1500.99951171875,870.0,-177.3369140625,0.040079470723867416,0.14428609609603882,0.0005216163699515164,0,1,0,0,0,1,0.15059924125671387,0.0,0.3380211591720581,0.01878371834754944,-6.781684191992099e-07,-0.8852106928825378,-0.9401547312736511,1,0,0,0,0,False,True,active
1,4,1501.000732421875,869.9999389648438,-177.3367156982422,-0.058655351400375366,-0.21115925908088684,0.0007633731584064662,0,1,0,0,0,1,-0.5877290964126587,0.5877290964126587,-0.7489349246025085,0.018783628940582275,-2.8822157673857873e-06,-0.8852074146270752,-0.9401547312736511,1,0,0,0,0,False,True,active
1,5,1500.998291015625,870.0000610351562,-177.33665466308594,0.1295190304517746,0.46626850962638855,0.0016856321599334478,0,1,0,0,0,1,0.48667001724243164,0.0,0.40926241874694824,0.018783777952194214,-3.729926220330526e-06,-0.8852139115333557,-0.9401547312736511,0,0,0,0,0,False,True,active
1,6,1501.0008544921875,869.9999389648438,-177.33680725097656,-0.06400669366121292,-0.23042409121990204,0.0008330184500664473,0,1,0,0,0,1,-0.6413497924804688,0.6413497924804688,-0.48433488607406616,0.018783628940582275,-2.0345053144410485e-06,-0.8852070569992065,-0.9401547312736511,1,0,0,0,0,False,True,active
1,7,1500.99755859375,870.0001220703125,-177.3381805419922,0.18933716416358948,0.6816137433052063,0.002464138437062502,0,1,0,0,0,1,0.7114379405975342,0.0,-0.9347503185272217,0.018783658742904663,1.305474233959103e-05,-0.8852158784866333,-0.9401547312736511,0,0,0,0,0,False,True,active
2,0,1501.0030517578125,869.9998779296875,-177.33822631835938,-0.13959470391273499,-0.5025409460067749,0.0030289925634860992,0,1,0,0,0,2,-0.46730363368988037,0.46730363368988037,0.9986792802810669,0.01878330111503601,1.3224283975432627e-05,-0.8852012157440186,-0.9401473999023438,0,0,0,0,0,False,True,active
2,1,1501.001220703125,869.9999389648438,-177.33694458007812,-0.06233222410082817,-0.2243960052728653,0.0011287645902484655,0,1,0,0,0,2,-0.38058412075042725,0.38058412075042725,-0.03341042995452881,0.0187835693359375,-6.781684191992099e-07,-0.8852061033248901,-0.9401473999023438,2,0,0,0,0,False,True,active
