training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.4196190668649459,42.0,512.0,11.41664981842041,0.8573147812756944,42.0,0.002,0.0018569845706224442,0.017131462693214417,512.0,0.17670109996106476,0.0,44.78700947200141,11.431886299978942
