training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.4625560454026171,42.0,512.0,34.47520422935486,3.4632448103021938,42.0,2.579050064086914,0.0026716142892837524,0.20000000298023224,512.0,0.8371823000488803,0.0,14.841983116412774,34.49673780007288
2.0,1.2804149144727854,42.0,1024.0,67.81035137176514,6.007437183562572,42.0,2.5329363346099854,0.3244078755378723,0.20000000298023224,1024.0,0.3646766999736428,0.0,15.346964365172264,33.361646500066854
3.0,2.885140226902982,42.0,1536.0,101.50968670845032,5.8992237285200755,42.0,2.489126682281494,0.7699978947639465,0.20000000298023224,1536.0,0.24213349993806332,0.0,15.178585155563153,33.7317342000315
4.0,2.493658703346295,41.25,2050.0,135.2575318813324,5.981012719947184,42.0,2.4521987438201904,1.9289389848709106,0.20000000298023224,2050.0,0.23832670005504042,0.0,15.217034749214239,33.77793430001475
5.0,4.196738788415108,42.0,2564.0,169.12274932861328,8.457027203033379,42.0,2.2792627811431885,1.1405961513519287,0.30000001192092896,2564.0,0.24552150000818074,0.0,15.162506896299387,33.89940750005189
6.0,4.0530576402251555,42.0,3076.0,202.68848514556885,8.344596722877984,42.0,2.280660390853882,1.2412396669387817,0.30000001192092896,3076.0,0.23597689997404814,0.0,15.247318504402477,33.57967500004452
