step,alive_cars,moving_cars,avg_current_speed,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
1,8,0,0.056490931659936905,0.05645751953125,0.05645751953125,0.0,0,none,0,0.056490931659936905,0.05645751953125,0,0.0031518391333520412,1500.9435700660194,870.0026244439421
2,8,8,0.112115778028965,0.16863809525966644,0.16863809525966644,0.0,0,none,0,0.112115778028965,0.16863809525966644,0,0.021507814526557922,1500.8315752862707,870.0078318278336
3,8,8,0.16686898469924927,0.33544427156448364,0.33544427156448364,0.0,0,none,0,0.16686898469924927,0.33544427156448364,0,0.040038175880908966,1500.6648862341522,870.0155788862997
4,8,8,0.22075003385543823,0.5562635064125061,0.5562635064125061,0.0,0,none,0,0.22075003385543823,0.5562635064125061,0,0.058739520609378815,1500.4443739150643,870.0258208201344
5,8,8,0.273759126663208,0.8299955725669861,0.8299955725669861,0.0,0,none,0,0.273759126663208,0.8299955725669861,0,0.07760894298553467,1500.1709090904033,870.0385114724421
6,8,8,0.32589712738990784,1.1559059619903564,1.1559059619903564,0.0,0,none,0,0.32589712738990784,1.1559059619903564,0,0.09664353728294373,1499.8453616111562,870.053603542689
7,8,8,0.3771654963493347,1.5330191850662231,1.5330191850662231,0.0,0,none,0,0.3771654963493347,1.5330191850662231,0,0.11584041267633438,1499.4685997927718,870.0710487971394
8,8,8,0.4275663495063782,1.960600733757019,1.960600733757019,0.0,0,none,0,0.4275663495063782,1.960600733757019,0,0.13519668579101562,1499.0414897934972,870.0907982679396
9,8,8,0.47710245847702026,2.437669515609741,2.437669515609741,0.0,0,none,0,0.47710245847702026,2.437669515609741,0,0.15470947325229645,1498.5648950342904,870.112802438764
10,8,8,0.5257588624954224,2.963496685028076,2.963496685028076,0.0,0,none,0,0.5257588624954224,2.963496685028076,0,0.17437463998794556,1498.039693754453,870.1370092286859
11,8,8,0.5735632181167603,3.5369791984558105,3.5369791984558105,0.0,0,none,0,0.5735632181167603,3.5369791984558105,0,0.194191113114357,1497.4667365503817,870.1633679342536
12,8,8,0.6205145120620728,4.157504558563232,4.157504558563232,0.0,0,none,0,0.6205145120620728,4.157504558563232,0,0.21415607631206512,1496.8468750150064,870.1918275723012
13,8,8,0.6666176915168762,4.82421875,4.82421875,0.0,0,none,0,0.6666176915168762,4.82421875,0,0.23426608741283417,1496.1809558882292,870.2223372880997
14,8,8,0.7118780016899109,5.536019325256348,5.536019325256348,0.0,0,none,0,0.7118780016899109,5.536019325256348,0,0.2545183300971985,1495.4698205755155,870.2548465106926
15,8,8,0.7563012838363647,6.292299270629883,6.292299270629883,0.0,0,none,0,0.7563012838363647,6.292299270629883,0,0.274910032749176,1494.714304727401,870.2893050973685
16,8,8,0.7998936772346497,7.092199325561523,7.092199325561523,0.0,0,none,0,0.7998936772346497,7.092199325561523,0,0.2954384386539459,1493.9152377905652,870.325663478346
17,8,8,0.8426576256752014,7.934863090515137,7.934863090515137,0.0,0,none,0,0.8426576256752014,7.934863090515137,0,0.3161012530326843,1493.0734468717274,870.3638717783145
18,8,8,0.884506344795227,8.81943416595459,8.81943416595459,0.0,0,none,0,0.884506344795227,8.81943416595459,0,0.3368840217590332,1492.1898447617073,870.403856225681
19,8,8,0.9255704879760742,9.74493408203125,9.74493408203125,0.0,0,none,0,0.9255704879760742,9.74493408203125,0,0.35780176520347595,1491.2652142729019,870.4455592522904
20,8,8,0.9658300876617432,10.710753440856934,10.710753440856934,0.0,0,none,0,0.9658300876617432,10.710753440856934,0,0.37884756922721863,1490.3003581882556,870.4889239229362
21,8,8,1.005295753479004,11.71615219116211,11.71615219116211,0.0,0,none,0,1.005295753479004,11.71615219116211,0,0.40001508593559265,1489.29606889751,870.5338956185565
22,8,8,1.0439791679382324,12.760038375854492,12.760038375854492,0.0,0,none,0,1.0439791679382324,12.760038375854492,0,0.4213014841079712,1488.2531270542734,870.5804228082792
23,8,8,1.0818878412246704,13.84191608428955,13.84191608428955,0.0,0,none,0,1.0818878412246704,13.84191608428955,0,0.44270452857017517,1487.1723059777607,870.6284561210912
24,8,8,1.1190307140350342,14.961052894592285,14.961052894592285,0.0,0,none,0,1.1190307140350342,14.961052894592285,0,0.46422135829925537,1486.0543702504174,870.6779482436066
25,8,8,1.15541672706604,16.116472244262695,16.116472244262695,0.0,0,none,0,1.15541672706604,16.116472244262695,0,0.48584920167922974,1484.9000754824228,870.7288538389296
26,8,8,1.1910550594329834,17.307437896728516,17.307437896728516,0.0,0,none,0,1.1910550594329834,17.307437896728516,0,0.507585346698761,1483.7101681118513,870.781129505934
27,8,8,1.2259553670883179,18.533462524414062,18.533462524414062,0.0,0,none,0,1.2259553670883179,18.533462524414062,0,0.5294269323348999,1482.485385229507,870.834733761717
28,8,8,1.260127067565918,19.79357147216797,19.79357147216797,0.0,0,none,0,1.260127067565918,19.79357147216797,0,0.5513712167739868,1481.2264544042669,870.8896270443063
29,8,8,1.2935690879821777,21.087146759033203,21.087146759033203,0.0,0,none,0,1.2935690879821777,21.087146759033203,0,0.5734161138534546,1479.9341041128919,870.9457663941415
30,8,8,1.3262994289398193,22.413461685180664,22.413461685180664,0.0,0,none,0,1.3262994289398193,22.413461685180664,0,0.5955570340156555,1478.6090449747373,871.0031111624994
31,8,8,1.3583203554153442,23.771778106689453,23.771778106689453,0.0,0,none,0,1.3583203554153442,23.771778106689453,0,0.6177918314933777,1477.251985283064,871.0616182812417
32,8,8,1.3896437883377075,25.161361694335938,25.161361694335938,0.0,0,none,0,1.3896437883377075,25.161361694335938,0,0.6401164531707764,1475.8636212513975,871.1212444810495
33,8,8,1.4202802181243896,26.581727981567383,26.581727981567383,0.0,0,none,0,1.4202802181243896,26.581727981567383,0,0.6625269651412964,1474.444638765966,871.18194651734
34,8,8,1.4502326250076294,28.03189468383789,28.03189468383789,0.0,0,none,0,1.4502326250076294,28.03189468383789,0,0.685018002986908,1472.995720520295,871.2436768750317
35,8,8,1.4795087575912476,29.511375427246094,29.511375427246094,0.0,0,none,0,1.4795087575912476,29.511375427246094,0,0.707584798336029,1471.517541272573,871.3063835391333
36,8,8,1.5081335306167603,31.01955223083496,31.01955223083496,0.0,0,none,0,1.5081335306167603,31.01955223083496,0,0.7302219271659851,1470.0107509440043,871.3700207503542
37,8,8,1.536128282546997,32.55569839477539,32.55569839477539,0.0,0,none,0,1.536128282546997,32.55569839477539,0,0.7529193162918091,1468.4759787680148,871.4345539003913
38,8,8,1.5634994506835938,34.119197845458984,34.119197845458984,0.0,0,none,0,1.5634994506835938,34.119197845458984,0,0.7756670117378235,1466.913847681134,871.4999534291179
39,8,8,1.5902574062347412,35.70944595336914,35.70944595336914,0.0,0,none,0,1.5902574062347412,35.70944595336914,0,0.7984467148780823,1465.3249704126185,871.5661937870444
40,8,8,1.61635422706604,37.32582473754883,37.32582473754883,0.0,0,none,0,1.61635422706604,37.32582473754883,0,0.821221113204956,1463.7100060495538,871.6332093985134
41,8,8,1.641865611076355,38.96760177612305,38.96760177612305,0.0,0,none,0,1.641865611076355,38.96760177612305,0,0.8439280986785889,1462.0695387379374,871.7009579784494
42,8,8,1.6667945384979248,40.63441467285156,40.63441467285156,0.0,0,none,0,1.6667945384979248,40.63441467285156,0,0.866351842880249,1460.404150136723,871.7694052774079
43,8,8,1.6911555528640747,42.325645446777344,42.325645446777344,0.0,0,none,0,1.6911555528640747,42.325645446777344,0,0.8867992758750916,1458.7144076962477,871.8385262831528
44,8,8,1.7149572372436523,44.04056930541992,44.04056930541992,1.0,1,none,0,1.7149572372436523,44.04056930541992,1,3.409877061843872,1457.0008704829036,871.9083010799851
45,8,8,1.7382200956344604,45.7788200378418,45.7788200378418,1.0,1,none,0,1.7382200956344604,45.7788200378418,1,3.432976722717285,1455.2640858767604,871.9789290887277
46,8,8,1.7609550952911377,47.539676666259766,47.539676666259766,1.0,1,none,0,1.7609550952911377,47.539676666259766,1,3.4561545848846436,1453.504586275669,872.0505108638806
47,8,8,1.7831394672393799,49.32289123535156,49.32289123535156,1.0,1,none,0,1.7831394672393799,49.32289123535156,1,3.4793758392333984,1451.7229253321416,872.1231111404292
48,8,8,1.8047901391983032,51.12761688232422,51.12761688232422,1.0,1,none,0,1.8047901391983032,51.12761688232422,1,3.5026333332061768,1449.919638833032,872.1967688333518
49,8,8,1.8259308338165283,52.953609466552734,52.953609466552734,1.0,1,none,0,1.8259308338165283,52.953609466552734,1,3.525918960571289,1448.095237780136,872.2714957756984
50,8,8,1.8465678691864014,54.80013656616211,54.80013656616211,1.0,1,none,0,1.8465678691864014,54.80013656616211,1,3.5492255687713623,1446.2502261211926,872.347289509924
51,8,8,1.8667206764221191,56.666831970214844,56.666831970214844,1.0,1,none,0,1.8667206764221191,56.666831970214844,1,3.5725419521331787,1444.385087579003,872.424130268857
52,8,8,1.8863897323608398,58.55320739746094,58.55320739746094,1.0,1,none,0,1.8863897323608398,58.55320739746094,1,3.595858335494995,1442.5003056128464,872.501995480177
53,8,8,1.905563473701477,60.458770751953125,60.458770751953125,1.0,1,none,0,1.905563473701477,60.458770751953125,1,3.6191563606262207,1440.596375639116,872.5808804918601
54,8,8,1.924259066581726,62.38303756713867,62.38303756713867,1.0,1,none,0,1.924259066581726,62.38303756713867,1,3.642416477203369,1438.6737764042182,872.6607867080112
55,8,8,1.9424864053726196,64.32552337646484,64.32552337646484,1.0,1,none,0,1.9424864053726196,64.32552337646484,1,3.6656081676483154,1436.7329767580902,872.741719490163
56,8,8,1.9603004455566406,66.28585815429688,66.28585815429688,1.0,1,none,0,1.9603004455566406,66.28585815429688,1,3.6886839866638184,1434.7743888911791,872.8236428187944
57,8,8,1.9777036905288696,68.26354217529297,68.26354217529297,1.0,1,none,0,1.9777036905288696,68.26354217529297,1,3.7115776538848877,1432.798421553961,872.9064987995399
58,8,8,1.9946634769439697,70.25822448730469,70.25822448730469,1.0,1,none,0,1.9946634769439697,70.25822448730469,1,3.734166383743286,1430.805517427414,872.9902573350703
59,8,8,2.011188507080078,72.2694091796875,72.2694091796875,1.0,1,none,0,2.011188507080078,72.2694091796875,1,3.756195068359375,1428.796111113432,873.0749077553879
60,8,8,2.027290105819702,74.2967300415039,74.2967300415039,1.0,1,none,0,2.027290105819702,74.2967300415039,1,3.7770137786865234,1426.7706264479386,873.1604500739192
61,8,8,2.042978286743164,76.3396987915039,76.3396987915039,1.0,1,none,0,2.042978286743164,76.3396987915039,1,3.79392147064209,1424.729477669635,873.2468907067952
62,8,8,2.0582621097564697,78.39794921875,78.39794921875,2.0,2,none,0,2.0582621097564697,78.39794921875,2,6.3180718421936035,1422.6730698845186,873.3342402798535
63,8,8,2.073176860809326,80.47110748291016,80.47110748291016,2.0,2,none,0,2.073176860809326,80.47110748291016,2,6.342221736907959,1420.6017632360695,873.4222812780257
