step,car_index,x,y,speed,speed_kph,distance_travelled,total_reward,lap_count,next_goal_idx,progress_delta,checkpoints_reached,checkpoint_streak,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,done,collided,terminated_reason
1,0,1500.9981459848373,870.0000862612053,0.1426112002996724,0.5134003210788206,0.00183207169175148,0.015327449887990952,0,1,0,0,0,-9.217304491610574e-06,-0.8852142544347101,-0.9401547168692684,0,0,0,0,0,False,False,
1,1,1500.9977373311804,870.0001052062701,0.1740446739980482,0.6265608263929736,0.0023225462064146996,0.01581975817680359,0,1,0,0,0,9.3751745251009e-06,-0.885215562673994,-0.9401547168692684,0,0,0,0,0,False,False,
1,2,1501.000389798361,869.9999818707882,-0.02998334000810301,-0.10794002402917083,0.0003662109375,0.0007056528702378273,0,1,0,0,0,1.2877753123221838e-06,-0.8852083938252631,-0.9401474095255802,1,0,0,0,0,False,False,
1,3,1500.9992907284154,870.0000329894775,0.0545572679062001,0.19640616446232037,0.0007349606021307409,0.0029516348149627447,0,1,0,0,0,-4.893233659054709e-07,-0.885211327911016,-0.9401474095255802,1,0,0,0,0,False,False,
1,4,1500.9991571327014,870.0000392011025,0.06483346094055982,0.23340045938601536,0.0008566692122258246,0.002056877128779888,0,1,0,0,0,1.2136356783937824e-06,-0.8852116530803233,-0.9401474095255802,1,0,0,0,0,False,False,
1,5,1500.997501370216,870.0001162410854,0.19219503751313358,0.6919021350472809,0.002444456098601222,0.016675766557455063,0,1,0,0,0,-6.671561016939146e-06,-0.8852158878432969,-0.9401547168692684,0,0,0,0,0,False,False,
1,6,1501.0001834872621,869.9999914656121,-0.014113865712568391,-0.05080991656524621,0.000244140625,0.0019328438211232424,0,1,0,0,0,-5.025245697096478e-07,-0.885208718994567,-0.9401474095255802,1,0,0,0,0,False,False,
1,7,1500.9967084422728,870.0001531137607,0.25318713613765287,0.9114736900955503,0.0033009808976203203,0.01752811297774315,0,1,0,0,0,-3.9243833738409095e-06,-0.8852181715904404,-0.9401547168692684,0,0,0,0,0,False,False,
2,0,1500.9981459848373,870.0000862612053,0.0,0.0,0.00183207169175148,0.018169574439525604,0,1,0,0,0,-9.217304491610574e-06,-0.8852142544347101,-0.9401547168692684,1,0,0,0,0,False,False,
2,1,1500.9977373311804,870.0001052062701,0.0,0.0,0.0023225462064146996,0.014985264278948307,0,1,0,0,0,9.3751745251009e-06,-0.885215562673994,-0.9401547168692684,1,0,0,0,0,False,False,
