training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.4196190668649459,42.0,512.0,11.320211172103882,0.8573147812756944,42.0,0.002,0.0018569845706224442,0.017131462693214417,512.0,0.1625519999070093,0.0,45.118189034742024,11.3479732000269
2.0,0.7699323634812676,42.0,1024.0,23.27116584777832,4.076445117634142,42.0,0.002,0.19839057326316833,0.0028318569529801607,1024.0,0.12760649994015694,0.0,42.746784828168735,11.977508999989368
3.0,1.4108771436898986,42.0,1536.0,34.90762901306152,7.323602779457781,42.0,0.002,0.5159427523612976,0.011836799792945385,1536.0,0.12791999999899417,0.0,43.87059497484831,11.670687399921007
4.0,2.840006429315374,42.0,2048.0,46.206069469451904,-0.869033594382091,36.0,0.002,1.3598641157150269,0.011490383185446262,2048.0,0.1342421000590548,0.0,45.17599597478951,11.333452399936505
5.0,3.0904756034060243,42.0,2560.0,56.76642203330994,-0.972507160224195,32.0,0.002,1.0224803686141968,0.008055590093135834,2560.0,0.12240979995112866,0.0,48.38172028249613,10.582509199972264
6.0,2.784462775313626,39.75,3072.0,67.69396615028381,-0.9986816859778394,32.0,0.002,2.141749858856201,0.018502943217754364,3072.0,0.14968970010522753,0.0,46.713920229851695,10.960330400033854
