training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.4054525763592959,42.0,512.0,11.334964513778687,0.8520416470123183,42.0,3.152122974395752,0.001767854206264019,0.016735341399908066,512.0,0.16983629995957017,0.0,45.07762900365739,11.358183900010772
