step,car_index,x,y,speed,distance_travelled,total_reward,lap_count,next_goal_idx,progress_delta,checkpoints_reached,checkpoint_streak,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,done,collided,terminated_reason
1,0,1500.955326752904,870.0020777047376,0.044721536904078096,0.04472590237855911,0.0031159776262938976,0,1,0,0,0,1.7584376972005582e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
1,1,1500.955326752904,870.0020777047376,0.044721536904078096,0.04472590237855911,0.0031159776262938976,0,1,0,0,0,1.7584376972005582e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
1,2,1500.955326752904,870.0020777047376,0.044721536904078096,0.04472590237855911,0.0031159776262938976,0,1,0,0,0,1.7584376972005582e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
1,3,1500.955326752904,870.0020777047376,0.044721536904078096,0.04472590237855911,0.0031159776262938976,0,1,0,0,0,1.7584376972005582e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
1,4,1500.955326752904,870.0020777047376,0.044721536904078096,0.04472590237855911,0.0031159776262938976,0,1,0,0,0,1.7584376972005582e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
1,5,1500.955326752904,870.0020777047376,0.044721536904078096,0.04472590237855911,0.0031159776262938976,0,1,0,0,0,1.7584376972005582e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
1,6,1500.955326752904,870.0020777047375,0.044721536904078096,0.04472590237855911,0.003115977393463254,0,1,0,0,0,1.7584398866195746e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
1,7,1500.955326752904,870.0020777047375,0.044721536904078096,0.04472590237855911,0.003115977393463254,0,1,0,0,0,1.7584398866195746e-06,-0.8853286384071571,-0.9402131613256809,1,0,0,0,0,False,False,
2,0,1500.866811238311,870.0061933096644,0.08861114223159404,0.13332131505012512,0.006375615485012531,0,1,0,0,0,1.045856577314276e-05,-0.8855648928079387,-0.9403373611554673,2,0,0,0,0,False,False,
2,1,1500.866811238311,870.0061933096644,0.08861114223159404,0.13332131505012512,0.006375615485012531,0,1,0,0,0,1.045856577314276e-05,-0.8855648928079387,-0.9403373611554673,2,0,0,0,0,False,False,
2,2,1500.866811238311,870.0061933096644,0.08861114223159404,0.13332131505012512,0.006375615485012531,0,1,0,0,0,1.045856577314276e-05,-0.8855648928079387,-0.9403373611554673,2,0,0,0,0,False,False,
2,3,1500.866811238311,870.0061933096644,0.08861114223159404,0.13332131505012512,0.006375615485012531,0,1,0,0,0,1.045856577314276e-05,-0.8855648928079387,-0.9403373611554673,2,0,0,0,0,False,False,
