step,alive_cars,moving_cars,avg_current_speed,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
1,8,6,0.13236042857170105,0.19567367434501648,0.31500479578971863,0.0,0,none,0,0.314951628446579,0.31500479578971863,0,0.013900634832680225,1500.685357087618,870.01394138229
2,8,3,0.11840692162513733,0.31436705589294434,0.6617635488510132,0.0,0,none,2,0.44268694519996643,0.6617635488510132,0,0.03303154557943344,1500.3389921114872,870.0315410180627
3,8,7,0.26855552196502686,0.5881077647209167,0.9803993105888367,0.0,0,none,2,0.31869277358055115,0.9803993105888367,0,0.04738093167543411,1500.0206993225581,870.0475028938696
4,8,6,0.31673353910446167,0.9048508405685425,1.387679100036621,0.0,0,none,1,0.5792508721351624,1.387679100036621,0,0.060033731162548065,1499.8893040965863,870.0532667358688
5,8,5,0.4481581747531891,1.3549039363861084,2.271491527557373,0.0,0,none,1,0.8838006854057312,2.271491527557373,0,0.07919184863567352,1499.0069916025418,870.1045340540905
6,8,6,0.36546948552131653,1.7619229555130005,3.3128557205200195,0.0,0,none,1,1.0413490533828735,3.3128557205200195,0,0.09250157326459885,1497.967335745008,870.163894203634
7,8,7,0.34142982959747314,2.1033692359924316,3.8256311416625977,0.0,0,none,1,0.5128695964813232,3.8256311416625977,0,0.1003502681851387,1497.455398316487,870.1948016497449
8,8,6,0.4119069576263428,2.5152618885040283,4.644358158111572,0.0,0,none,1,0.818693995475769,4.644358158111572,0,0.11452995985746384,1496.6385387929406,870.2495772238154
9,8,7,0.4939124286174774,3.0463943481445312,5.24201774597168,0.0,0,none,1,0.5976135730743408,5.24201774597168,0,0.13242138922214508,1496.0423925401349,870.2914299321961
10,8,8,0.3504939079284668,3.4898910522460938,5.318378925323486,0.0,0,none,1,0.07643477618694305,5.318378925323486,0,0.13158972561359406,1495.9661496867761,870.2968430870911
11,8,8,0.3483392596244812,3.9859113693237305,6.791815757751465,0.0,0,none,6,1.6025829315185547,6.791815757751465,0,0.15123620629310608,1494.3029716045305,870.4218823120071
12,8,8,0.31626999378204346,4.398365020751953,7.855338096618652,0.0,0,none,6,1.0635014772415161,7.855338096618652,0,0.16575324535369873,1493.2419571270082,870.4945708596499
13,8,8,0.4382596015930176,4.9227142333984375,9.213446617126465,0.0,0,none,6,1.358106255531311,9.213446617126465,0,0.18443891406059265,1491.8860007371266,870.570956590135
