step,alive_cars,moving_cars,avg_current_speed,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
1,8,4,0.03701504319906235,0.13134947419166565,0.31494200229644775,0.0,0,none,5,0.314951628446579,0.31494200229644775,0,0.015287395566701889,1508.797134456401,861.5439499516569
2,8,7,0.009308159351348877,0.3675985336303711,0.9080833792686462,0.0,0,none,4,0.6089206337928772,0.9080833792686462,0,0.033858560025691986,1501.5589518201737,870.6590528431815
3,8,4,0.031858060508966446,0.5786865949630737,1.6872963905334473,0.0,0,none,4,0.7792598009109497,1.6872963905334473,0,0.0517154335975647,1500.782905591295,870.7297503136363
4,8,7,0.08181552588939667,0.8854146003723145,2.5235280990600586,0.0,0,none,4,0.8361335396766663,2.5235280990600586,0,0.07052566111087799,1499.9498751396302,870.8017191482589
5,8,8,0.10541438311338425,1.3078842163085938,3.6590194702148438,0.0,0,none,4,1.1355494260787964,3.6590194702148438,0,0.08995790779590607,1498.8177364503688,870.8896646439329
6,8,6,0.17303317785263062,1.6901278495788574,4.808221817016602,0.0,0,none,4,1.149183750152588,4.808221817016602,0,0.10859716683626175,1497.6709028275134,870.9631207593721
7,8,6,0.1532725691795349,2.0692219734191895,6.155828952789307,0.0,0,none,4,1.3476619720458984,6.155828952789307,0,0.12200699746608734,1496.326001368786,871.0493339618469
8,8,6,0.2805487811565399,2.4090516567230225,7.238802433013916,0.0,0,none,4,1.0829304456710815,7.238802433013916,0,0.14221587777137756,1495.245842580159,871.126762839502
9,8,6,0.29353415966033936,2.7451627254486084,7.838377952575684,0.0,0,none,4,0.5996270775794983,7.838377952575684,0,0.16026295721530914,1494.6480140679978,871.1731706264507
10,8,5,0.3196127414703369,3.0799973011016846,7.916867256164551,0.0,0,none,4,0.07841727882623672,7.916867256164551,0,0.16229990124702454,1494.569838201757,871.1793190522961
11,8,7,0.3743409514427185,3.454329013824463,8.114395141601562,0.0,0,none,4,0.19751650094985962,8.114395141601562,0,0.176907479763031,1494.3729500285558,871.1950612767123
12,8,8,0.2839125394821167,3.738229751586914,8.122353553771973,0.0,0,none,4,0.007998774759471416,8.122353553771973,0,0.172760471701622,1494.364976683592,871.1956985944179
13,8,8,0.25491130352020264,3.9985532760620117,8.122353553771973,0.0,0,none,4,0.0,8.122353553771973,0,0.1670914739370346,1494.364976683592,871.1956985944179
14,8,8,0.2993852198123932,4.324392318725586,8.162153244018555,0.0,0,none,4,-0.03978046029806137,8.162153244018555,0,0.16768358647823334,1494.4046308249287,871.1925309133145
