step,car_index,x,y,speed,speed_kph,distance_travelled,total_reward,lap_count,next_goal_idx,progress_delta,checkpoints_reached,checkpoint_streak,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,done,collided,terminated_reason
6,1,1501.7512095502152,869.9601785926648,0.01819236002167535,0.06549249607803126,0.780651330947876,0.04244197532534599,0,1,0,0,0,-0.007185444713451261,-0.8832033462781674,-0.9448218011515201,1,0,0,0,0,False,False,
6,2,1498.6318788793922,870.1376124100117,0.7472329165686813,2.690038499647253,2.372187852859497,0.09282161295413971,0,1,0,0,0,-0.008731499322207192,-0.8915346815003073,-0.9401547168692684,0,0,0,0,0,False,False,
6,3,1501.1967596456084,869.9915957528724,0.29123569482178563,1.0484485013584284,0.7499305009841919,0.05056193470954895,0,1,0,0,0,0.00274813816823338,-0.8846841528404529,-0.9410603165085336,0,0,0,0,0,False,False,
6,4,1498.3685877850648,870.0741363112442,0.549811871266373,1.9793227365589428,2.632640838623047,0.10335811227560043,0,1,0,0,0,0.019737170341111072,-0.8922281552349991,-0.9495886190619774,0,0,0,0,0,False,False,
6,5,1499.6729702451908,870.058141035897,0.34218988808381323,1.2318835971017277,1.3283026218414307,0.08902255445718765,0,1,0,0,0,0.003671794904853856,-0.8887514910369239,-0.9424271363857205,0,0,0,0,0,False,False,
6,6,1500.057214822032,870.0471263906527,-0.04275892359132323,-0.15393212492876363,1.010664463043213,0.0646512359380722,0,1,0,0,0,-0.0025708578358265614,-0.8877264894134691,-0.9410704824707795,2,0,0,0,0,False,False,
6,7,1501.3266404214278,869.9844992734124,-0.24463345566075542,-0.8806804403787195,0.4976227879524231,0.046997182071208954,0,1,0,0,0,-0.0011576175001992953,-0.8843372955190133,-0.9419092118754333,0,0,0,0,0,False,False,
7,0,1500.31227902232,870.032809545557,0.23928300797207872,0.8614188286994834,0.6885276436805725,0.033883508294820786,0,1,0,0,0,-0.0008019565022313675,-0.8870454415375532,-0.9410047306706788,0,0,0,0,0,False,False,
7,1,1501.7512095502152,869.9601785926648,0.0,0.0,0.780651330947876,0.044510237872600555,0,1,0,0,0,-0.007185444713451261,-0.8832033462781674,-0.9448218011515201,2,0,0,0,0,False,False,
7,2,1497.814829943803,870.1898254154927,1.0484617408523171,3.774462267068342,3.1908693313598633,0.10551653057336807,0,1,0,0,0,-0.011703549191354214,-0.893717471939409,-0.939596932496467,0,0,0,0,0,False,False,
7,3,1500.774425595251,870.009434785929,0.541330777816126,1.9487908001380538,1.1726722717285156,0.06750421971082687,0,1,0,0,0,0.002729916757219068,-0.8858114542862556,-0.9405866041075147,0,0,0,0,0,False,False,
7,4,1497.7339770023857,870.083076152811,0.8127745197712025,2.925988271176329,3.2672247886657715,0.12265590578317642,0,1,0,0,0,0.021721798221728112,-0.8939194074260854,-0.952938376874096,0,0,0,0,0,False,False,
7,5,1499.6729702451908,870.058141035897,0.0,0.0,1.3283026218414307,0.09131619334220886,0,1,0,0,0,0.003671794904853856,-0.8887514910369239,-0.9424271363857205,1,0,0,0,0,False,False,
7,6,1499.8443696333113,870.0574862106789,0.272896025187289,0.9824256906742405,1.2238078117370605,0.07583247870206833,0,1,0,0,0,-0.0014297255564915505,-0.8882948701163667,-0.9413124180791387,0,0,0,0,0,False,False,
7,7,1501.5809192201348,869.9724996811087,-0.3259963496967549,-1.1735868589083176,0.7521793842315674,0.05014973133802414,0,1,0,0,0,-0.00042397208426305297,-0.8836584781354945,-0.9433508703864613,0,0,0,0,0,False,False,
8,0,1500.31227902232,870.032809545557,0.0,0.0,0.6885276436805725,0.035777751356363297,0,1,0,0,0,-0.0008019565022313675,-0.8870454415375532,-0.9410047306706788,1,0,0,0,0,False,False,
8,1,1501.5056214308615,869.9732783769678,0.31495162239999996,1.13382584064,1.0266038179397583,0.061486002057790756,0,1,0,0,0,-0.004289582106771819,-0.8838592055916858,-0.9432557355608604,0,0,0,0,0,False,False,
8,2,1497.4098087663172,870.2171621635565,0.5198574235061425,1.871486724622113,3.596820592880249,0.12066395580768585,0,1,0,0,0,-0.014123280825469604,-0.8947997445415815,-0.9391431339469758,0,0,0,0,0,False,False,
8,3,1500.457024139226,870.0224969980463,0.4068140217980153,1.464530478472855,1.490323781967163,0.08653052151203156,0,1,0,0,0,0.0034453603807087854,-0.8866585125470747,-0.9412320551649349,0,0,0,0,0,False,False,
8,4,1497.5089758146564,870.0865559004134,0.2881749902292562,1.0374299648253222,3.49222731590271,0.13817383348941803,0,1,0,0,0,0.020963066826991256,-0.8945190905944063,-0.9540896247525723,0,0,0,0,0,False,False,
8,5,1499.4272537100398,870.0685579965822,0.31495162239999996,1.13382584064,1.5742491483688354,0.10380370169878006,0,1,0,0,0,0.0026867225330808727,-0.8894073421103069,-0.942889096291194,0,0,0,0,0,False,False,
8,6,1499.4139629397268,870.0791424269607,0.5518837574682048,1.9867815268855376,1.6547727584838867,0.08058033138513565,0,1,0,0,0,-0.002498798786822931,-0.8894441011135309,-0.9417159335281996,0,0,0,0,0,False,False,
8,7,1501.7436818989256,869.9647472406272,-0.20867308999423842,-0.7512231239792583,0.915083646774292,0.056176744401454926,0,1,0,0,0,-0.0007005969470033809,-0.883224067069752,-0.9442802644519462,0,0,0,0,0,False,False,
9,0,1500.4196122136468,870.0277645904634,-0.13760454951165976,-0.49537637824197517,0.7959469556808472,0.042152903974056244,0,1,0,0,0,-0.0003235602694669776,-0.8867589900753745,-0.9408650728610415,0,0,0,0,0,False,False,
9,1,1501.2061998133083,869.9890945145281,0.38397923313564103,1.3823252392883076,1.326459288597107,0.0725717693567276,0,1,0,0,0,-0.003987959514936771,-0.8846588047207959,-0.9413603571123516,0,0,0,0,0,False,False,
9,2,1496.7665487840225,870.2594538502177,0.8255486661956142,2.9719751983042113,4.241398334503174,0.13640840351581573,0,1,0,0,0,-0.013231252595735694,-0.8965182528298179,-0.938556123772695,0,0,0,0,0,False,False,
9,3,1500.04369147114,870.0399571511231,0.5297932404419452,1.9072556655910027,1.9040223360061646,0.10337232798337936,0,1,0,0,0,0.002780551476727864,-0.8877616981402486,-0.9420236245099327,0,0,0,0,0,False,False,
9,4,1497.234043985728,870.0905267075244,0.352119322751682,1.2676295619060554,3.767280340194702,0.15142689645290375,0,1,0,0,0,0.02176531516422118,-0.8952521392429456,-0.9555266451549903,0,0,0,0,0,False,False,
9,5,1499.4272537100398,870.0685579965822,0.0,0.0,1.5742491483688354,0.0998639389872551,0,1,0,0,0,0.0026867225330808727,-0.8894073421103069,-0.942889096291194,1,0,0,0,0,False,False,
9,6,1499.1935168588957,870.0903849655609,0.2826740706282985,1.0176266542618748,1.8755176067352295,0.09249185025691986,0,1,0,0,0,-0.002948212533725483,-0.8900327479138183,-0.9419067320238345,0,0,0,0,0,False,False,
9,7,1501.9742352740552,869.9536083792731,-0.2955951504440266,-1.064142541598496,1.1459418535232544,0.06601923704147339,0,1,0,0,0,-0.0011290901300820147,-0.8826084459459116,-0.9456121520103578,0,0,0,0,0,False,False,
10,0,1500.2795511908678,870.0346113383195,0.1795788248743385,0.6464837695476185,0.9361283779144287,0.05823669582605362,0,1,0,0,0,-0.0015233774109563885,-0.8871328061946582,-0.941019341784782,0,0,0,0,0,False,False,
10,1,1500.6663045274888,870.0153638028751,0.6922174679763894,2.491982884715002,1.8670167922973633,0.08632857352495193,0,1,0,0,0,-0.0013601204035344002,-0.8861002878389395,-0.940631287888845,0,0,0,0,0,False,False,
10,2,1496.5321964200364,870.2745639801577,0.3007389857182083,1.08266034858555,4.476257801055908,0.15367764234542847,0,1,0,0,0,-0.012501382690117187,-0.8971444262824316,-0.938380783256911,0,0,0,0,0,False,False,
10,3,1499.8034214983725,870.0501809911341,0.3079724455219925,1.108700803879173,2.14447283744812,0.12060759961605072,0,1,0,0,0,0.0025994244022737372,-0.88840289387224,-0.942470973301303,0,0,0,0,0,False,False,
10,4,1496.7634226292414,870.0961494721181,0.6027291150186536,2.169824814067153,4.2378950119018555,0.1693611443042755,0,1,0,0,0,0.02363686344406233,-0.8965062561450388,-0.9581286741109668,0,0,0,0,0,False,False,
10,5,1499.1815654635236,870.0796220934847,0.31495162239999996,1.13382584064,1.8202276229858398,0.1150125190615654,0,1,0,0,0,0.0010153506932886734,-0.8900632841040481,-0.943269846416716,0,0,0,0,0,False,False,
10,6,1498.9656391933142,870.1016404106336,0.29217995525693347,1.0518478389249606,2.1035776138305664,0.10592157393693924,0,1,0,0,0,-0.0019384277938807295,-0.8906409049644128,-0.9421413638617787,0,0,0,0,0,False,False,
10,7,1501.9554868868388,869.95451106788,0.024037332155657166,0.0865343957603658,1.1647629737854004,0.06717086583375931,0,1,0,0,0,-0.0010242087492119683,-0.8826586354516909,-0.9455023810577414,1,0,0,0,0,False,False,
11,0,1499.8963518749774,870.0557756156123,0.49147977303254725,1.7693271829171702,1.3198919296264648,0.0752406120300293,0,1,0,0,0,-0.005603759340125218,-0.8881561360728825,-0.941151692250731,0,0,0,0,0,False,False,
11,1,1500.5200108375582,870.0222219036937,0.18755205508945763,0.6751873983220474,2.0134167671203613,0.10470585525035858,0,1,0,0,0,-0.00023175117614092263,-0.8864906876118221,-0.9408285432891471,0,0,0,0,0,False,False,
11,2,1496.524634119454,870.2750508896702,0.009704470140909251,0.0349360925072733,4.483841896057129,0.15491239726543427,0,1,0,0,0,-0.012446984943260493,-0.8971646466172801,-0.9383734794864961,1,0,0,0,0,False,False,
11,3,1499.8034214983725,870.0501809911341,0.0,0.0,2.14447283744812,0.12295747548341751,0,1,0,0,0,0.0025994244022737372,-0.88840289387224,-0.942470973301303,1,0,0,0,0,False,False,
11,4,1496.1510234143514,870.1018127633694,0.784282889438842,2.823418401979831,4.850347995758057,0.18865735828876495,0,1,0,0,0,0.025761648200546005,-0.8981381497284092,-0.9617130673343027,0,0,0,0,0,False,False,
11,5,1498.758815420424,870.098208684721,0.5419042368972572,1.950855252830126,2.243364095687866,0.12703047692775726,0,1,0,0,0,0.0017114280400265772,-0.8911916438532729,-0.9439956603883399,0,0,0,0,0,False,False,
11,6,1498.4959529987539,870.1226198276863,0.6020882417014375,2.167517670125175,2.573773145675659,0.12256378680467606,0,1,0,0,0,0.0010754430403570345,-0.8918947581300989,-0.942903707405297,0,0,0,0,0,False,False,
11,7,1501.9554868868388,869.95451106788,0.0,0.0,1.1647629737854004,0.06842222809791565,0,1,0,0,0,-0.0010242087492119683,-0.8826586354516909,-0.9455023810577414,2,0,0,0,0,False,False,
12,0,1499.460187078904,870.0821075341435,0.5595773874981318,2.0144785949932746,1.756841778755188,0.09280131757259369,0,1,0,0,0,-0.00895867650712287,-0.8893212223454933,-0.9410412602425732,0,0,0,0,0,False,False,
12,1,1500.5200108375582,870.0222219036937,0.0,0.0,2.0134167671203613,0.10703824460506439,0,1,0,0,0,-0.00023175117614092263,-0.8864906876118221,-0.9408285432891471,1,0,0,0,0,False,False,
12,2,1496.2717205648207,870.2905757085074,0.32449523222595705,1.1681828360134454,4.737249851226807,0.17247585952281952,0,1,0,0,0,-0.010613412456651695,-0.8978403065639671,-0.93827034767548,0,0,0,0,0,False,False,
12,3,1499.6630585797416,870.0559610788259,0.1799035995389625,0.647652958340265,2.284973382949829,0.13771745562553406,0,1,0,0,0,0.0034826858504304584,-0.8887775566872939,-0.9427567458252448,0,0,0,0,0,False,False,
12,4,1495.303973776686,870.1061078213451,1.08476081646459,3.9051389392725246,5.697404861450195,0.20906689763069153,0,1,0,0,0,0.029065420463860254,-0.9003946632098128,-0.9670941594935352,0,0,0,0,0,False,False,
12,5,1498.287364991061,870.1204213064688,0.6044175766894252,2.1759032760819306,2.715322971343994,0.13999909162521362,0,1,0,0,0,-0.00029297384828118485,-0.8924502003800279,-0.9446110387785329,0,0,0,0,0,False,False,
12,6,1498.2615614832184,870.1327777092728,0.30044769581628333,1.08161170493862,2.8083670139312744,0.1394442319869995,0,1,0,0,0,0.0019318585481711479,-0.8925203387743877,-0.9433209835294403,0,0,0,0,0,False,False,
12,7,1501.8154045402734,869.9611357428834,0.17959244110197484,0.6465327879671094,1.304932713508606,0.0869675725698471,0,1,0,0,0,-0.00048145086108490885,-0.8830324213464428,-0.9447120301989038,0,0,0,0,0,False,False,
13,0,1499.289297596944,870.0927841616452,0.21927081472694968,0.7893749330170189,1.9280736446380615,0.11025069653987885,0,1,0,0,0,-0.010336622337040227,-0.8897777806300416,-0.9409535899846813,0,0,0,0,1,False,False,
13,1,1500.5839956978384,870.019228132508,-0.0820297952291295,-0.2953072628248662,2.077451467514038,0.09942415356636047,0,1,0,0,0,-0.00017419171987537792,-0.8863199283573515,-0.9407481803749432,2,0,0,0,1,False,False,
13,2,1496.2070699017265,870.2944748941646,0.08294323439367941,0.2985956438172459,4.802064895629883,0.1726439893245697,0,1,0,0,0,-0.009950198417295534,-0.8980131255326367,-0.9382557401346501,1,0,0,0,1,False,False,
13,3,1499.6630585797416,870.0559610788259,0.0,0.0,2.284973382949829,0.1379845291376114,0,1,0,0,0,0.0034826858504304584,-0.8887775566872939,-0.9427567458252448,1,0,0,0,1,False,False,
13,4,1494.6350610524498,870.1076023471107,0.8566237015613555,3.0838453256208798,6.366352081298828,0.22873252630233765,0,1,0,0,0,0.031433256113884846,-0.9021763909636938,-0.9715650925169027,0,0,0,0,1,False,False,
13,5,1497.7060711865802,870.1461651574291,0.7451448849899933,2.682521585963976,3.297192096710205,0.15348941087722778,0,1,0,0,0,0.0015256586417343163,-0.8940018472141448,-0.9455787955050624,0,0,0,0,1,False,False,
13,6,1497.7855397992168,870.1539976361464,0.6102072471342924,2.1967460896834528,3.28491473197937,0.15742605924606323,0,1,0,0,0,0.0011571118650879144,-0.8937911309286565,-0.9440906344166469,0,0,0,0,1,False,False,
13,7,1501.5125609201286,869.9749172935612,0.38822830849694834,1.397621910589014,1.6081031560897827,0.10605187714099884,0,1,0,0,0,0.000656291764203666,-0.8838408753864215,-0.9430581478461509,0,0,0,0,1,False,False,
14,0,1498.8758513342648,870.1183299974858,0.530476367370557,1.9097149225340053,2.342315912246704,0.12056399136781693,0,1,0,0,0,-0.010000168491593324,-0.8908822907426248,-0.9407700952594613,0,0,0,0,2,False,False,
14,1,1500.514364335994,870.0225094935637,0.08927012192313642,0.32137243892329115,2.1471095085144043,0.09710217267274857,0,1,0,0,0,-0.0003885224316194227,-0.8865056832101892,-0.940835847059562,3,0,0,0,2,False,False,
14,2,1496.2070699017265,870.2944748941646,0.0,0.0,4.802064895629883,0.17011068761348724,0,1,0,0,0,-0.009950198417295534,-0.8980131255326367,-0.9382557401346501,2,0,0,0,2,False,False,
14,3,1499.5956050302225,870.05867436331,0.08645207379899061,0.3112274656763662,2.352531671524048,0.1405523270368576,0,1,0,0,0,0.004096808585021626,-0.8889577078520192,-0.942903707405297,2,0,0,0,2,False,False,
14,4,1493.7327017146008,870.1002046775408,1.155616292201,4.1602186519236,7.268725872039795,0.24530582129955292,0,1,0,0,0,0.03903398068697344,-0.9045783128057482,-0.9787274220589074,0,0,0,0,2,False,False,
14,5,1497.0297326522104,870.1788369500908,0.8671411809834529,3.1217082515404306,3.9742496013641357,0.16054987907409668,0,1,0,0,0,-0.0010454607989632651,-0.8958073313372376,-0.9463776650472021,0,0,0,0,2,False,False,
14,6,1497.0821536872338,870.1844502405099,0.9016126019922647,3.245805367172153,3.988943099975586,0.17506252229213715,0,1,0,0,0,0.0020079658877313654,-0.8956685304076935,-0.94533685632343,0,0,0,0,2,False,False,
14,7,1501.3685403890272,869.9814995275161,0.18462778459173607,0.6646600245302499,1.7522969245910645,0.12222132086753845,0,1,0,0,0,0.0005332297201221081,-0.88422539185461,-0.9422677969873133,0,0,0,0,2,False,False,
15,0,1498.593214216095,870.1355206798785,0.3626190096424266,1.3054284347127358,2.6254286766052246,0.13289475440979004,0,1,0,0,0,-0.009452886078798567,-0.8916371768711915,-0.9406824285748425,0,0,0,0,3,False,False,
15,1,1500.20027939897,870.0374042139367,0.40267479723146044,1.4496292700332576,2.4615492820739746,0.11437153816223145,0,1,0,0,0,-0.0005819701493660685,-0.8873441889614616,-0.9412393625086231,0,0,0,0,3,False,False,
15,2,1495.9615960168733,870.3095646447088,0.31495162239999996,1.13382584064,5.04801082611084,0.18132302165031433,0,1,0,0,0,-0.010755060693185846,-0.8986688888729678,-0.9381607625330699,0,0,0,0,3,False,False,
15,3,1499.2835344017776,870.0709956055614,0.3999545817910395,1.4398364944477422,2.6647868156433105,0.15535137057304382,0,1,0,0,0,0.004602960140862756,-0.8897903670181487,-0.9435994522829672,0,0,0,0,3,False,False,
15,4,1492.9557309828883,870.0839909832431,0.995219196366821,3.5827891069205555,8.045872688293457,0.2641681432723999,0,1,0,0,0,0.048142910578519604,-0.9066449064320498,-0.986079702337481,0,0,0,0,3,False,False,
15,5,1496.1209263025235,870.2332226548623,1.1659157078898998,4.1972965484036395,4.884688854217529,0.17753076553344727,0,1,0,0,0,-0.008567677178507437,-0.8982349543575681,-0.9461877169905881,0,0,0,0,3,False,False,
15,6,1496.2648502974469,870.2211809726933,1.0477097395986554,3.7717550625551595,4.8070292472839355,0.19416069984436035,0,1,0,0,0,0.000981737477544521,-0.8978500913701212,-0.9466269115725227,0,0,0,0,3,False,False,
15,7,1501.2416565302858,869.9874568126695,0.16266872720471592,0.5856074179369773,1.8792660236358643,0.1393185406923294,0,1,0,0,0,-0.0002593494376024334,-0.8845639762791524,-0.941557944827061,0,0,0,0,3,False,False,
16,0,1498.5517904737549,870.1380264503596,0.05314495062263093,0.19132182224147135,2.6670079231262207,0.13470906019210815,0,1,0,0,0,-0.009252095088889216,-0.8917480435653424,-0.9406678174607395,1,0,0,0,4,False,False,
16,1,1500.20027939897,870.0374042139367,0.0,0.0,2.4615492820739746,0.1145286038517952,0,1,0,0,0,-0.0005819701493660685,-0.8873441889614616,-0.9412393625086231,1,0,0,0,4,False,False,
16,2,1495.4749482844022,870.3402749486474,0.6244494496447341,2.248018018721043,5.535550594329834,0.1927947700023651,0,1,0,0,0,-0.011944373621165343,-0.8999687694799974,-0.9378749935824013,0,0,0,0,4,False,False,
16,3,1498.7310698362392,870.0896229616332,0.7078980100963449,2.5484328363468416,3.217590570449829,0.16961726546287537,0,1,0,0,0,0.008380688600434559,-0.8912643839379533,-0.9452199638373318,0,0,0,0,4,False,False,
