step,car_index,x,y,heading_deg,speed,speed_kph,distance_travelled,lap_count,next_goal_idx,current_checkpoint_index,progress_delta,positive_progress_total,time_since_last_checkpoint,throttle,brake,steering,minimum_wall_distance_ratio,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,moving,alive,termination_reason
1,0,1501.0001220703125,870.0,-177.33694458007812,-0.010292681865394115,-0.03705365210771561,0.00013395462883636355,0,1,0,0,0,1,-0.10313308238983154,0.10313308238983154,-0.9004780054092407,0.01878371834754944,-6.781684191992099e-07,-0.8852090239524841,-0.9401473999023438,1,0,0,0,0,False,True,active
1,1,1501.0003662109375,870.0,-177.33706665039062,-0.026710694655776024,-0.09615849703550339,0.00034762773429974914,0,1,0,0,0,1,-0.2676422595977783,0.2676422595977783,0.3053627014160156,0.018783658742904663,5.086263286102621e-07,-0.8852083683013916,-0.9401473999023438,1,0,0,0,0,False,True,active
1,2,1501.0003662109375,870.0,-177.33692932128906,-0.024747759103775024,-0.08909192681312561,0.0003220809740014374,0,1,0,0,0,1,-0.24797356128692627,0.24797356128692627,-0.5084913969039917,0.01878371834754944,-1.0172526572205243e-06,-0.8852083683013916,-0.9401473999023438,1,0,0,0,0,False,True,active
1,3,1500.9970703125,870.0001220703125,-177.33633422851562,0.2259432077407837,0.8133955001831055,0.0029405495151877403,0,1,0,0,0,1,0.848986029624939,0.0,0.44974637031555176,0.018783926963806152,-7.2903103500721045e-06,-0.8852171897888184,-0.9401547312736511,0,0,0,0,0,False,True,active
1,4,1501.0009765625,869.9999389648438,-177.3367919921875,-0.07722316682338715,-0.27800339460372925,0.0010050248820334673,0,1,0,0,0,1,-0.773779571056366,0.773779571056366,-0.4212115406990051,0.018783628940582275,-2.2040474050299963e-06,-0.8852067589759827,-0.9401547312736511,1,0,0,0,0,False,True,active
1,5,1501.0008544921875,869.9999389648438,-177.33677673339844,-0.06716457009315491,-0.2417924404144287,0.0008741167839616537,0,1,0,0,0,1,-0.6729918718338013,0.6729918718338013,-0.5060694217681885,0.018783628940582275,-2.373589495618944e-06,-0.8852070569992065,-0.9401547312736511,1,0,0,0,0,False,True,active
1,6,1501.0010986328125,869.9999389648438,-177.33737182617188,-0.08049416542053223,-0.2897789776325226,0.0010475954040884972,0,1,0,0,0,1,-0.8065551519393921,0.8065551519393921,0.6760939359664917,0.018783509731292725,4.069010628882097e-06,-0.8852064609527588,-0.9401547312736511,1,0,0,0,0,False,True,active
1,7,1501.00048828125,870.0,-177.3371124267578,-0.04023279249668121,-0.14483805000782013,0.00052361172856763,0,1,0,0,0,1,-0.403134286403656,0.403134286403656,0.3958604335784912,0.018783658742904663,8.477105097881577e-07,-0.8852080702781677,-0.9401473999023438,1,0,0,0,0,False,True,active
2,0,1500.997802734375,870.0001220703125,-177.3374481201172,0.17547476291656494,0.6317091584205627,0.002417679876089096,0,1,0,0,0,2,0.6979472637176514,0.0,0.10736525058746338,0.01878371834754944,4.57763690064894e-06,-0.8852152228355408,-0.9401547312736511,0,0,0,0,0,False,True,active
2,1,1501.0015869140625,869.9999389648438,-177.337158203125,-0.09018678218126297,-0.3246724009513855,0.0015213682781904936,0,1,0,0,0,2,-0.6365686655044556,0.6365686655044556,-0.028006315231323242,0.0187835693359375,1.5258789289873675e-06,-0.8852051496505737,-0.9401473999023438,2,0,0,0,0,False,True,active
2,2,1500.997802734375,870.0001220703125,-177.3380126953125,0.1986643671989441,0.7151917219161987,0.002907608635723591,0,1,0,0,0,2,0.8392891883850098,0.0,-0.5128608345985413,0.01878371834754944,1.0850694707187358e-05,-0.8852152228355408,-0.9401547312736511,0,0,0,0,0,False,True,active
2,3,1500.9930419921875,870.0003051757812,-177.33660888671875,0.309571772813797,1.1144583225250244,0.00696948729455471,0,1,0,0,0,2,0.3159356117248535,0.0,-0.4068763256072998,0.018783926963806152,-4.238552719471045e-06,-0.8852279186248779,-0.9401620030403137,0,0,0,0,0,False,True,active
2,4,1501.0010986328125,869.9999389648438,-177.3367462158203,-0.009717592038214207,-0.034983329474925995,0.0011314949952065945,0,1,0,0,0,2,0.2530728578567505,0.0,-0.49783992767333984,0.018783628940582275,-2.8822157673857873e-06,-0.8852064609527588,-0.9401547312736511,2,0,0,0,0,False,True,active
2,5,1501.0006103515625,869.9999389648438,-177.33680725097656,0.018592558801174164,0.06693320721387863,0.001116090570576489,0,1,0,0,0,2,0.3217289447784424,0.0,0.043789029121398926,0.018783628940582275,-1.6954210195763153e-06,-0.8852077126502991,-0.9401547312736511,2,0,0,0,0,False,True,active
2,6,1501.001953125,869.9998779296875,-177.33773803710938,-0.06953956931829453,-0.2503424286842346,0.0019526217365637422,0,1,0,0,0,2,0.040557026863098145,0.0,0.37331998348236084,0.018783360719680786,8.47710543894209e-06,-0.8852041363716125,-0.9401547312736511,2,0,0,0,0,False,True,active
2,7,1501.0008544921875,870.0,-177.33731079101562,-0.030402231961488724,-0.10944803059101105,0.0009192831930704415,0,1,0,0,0,2,0.0366361141204834,0.0,0.7371175289154053,0.018783658742904663,2.8822157673857873e-06,-0.8852071166038513,-0.9401473999023438,2,0,0,0,0,False,True,active
3,0,1500.9940185546875,870.0003051757812,-177.33761596679688,0.28964507579803467,1.042722225189209,0.006187280640006065,0,1,0,0,0,3,0.4303170442581177,0.0,0.1708739995956421,0.01878371834754944,6.442599897127366e-06,-0.8852253556251526,-0.9401547312736511,0,0,0,0,0,False,True,active
3,1,1501.003662109375,869.9998168945312,-177.33670043945312,-0.1567697376012802,-0.5643710494041443,0.003561656456440687,0,1,0,0,0,3,-0.6689726114273071,0.6689726114273071,-0.5433890223503113,0.01878342032432556,-3.221299948563683e-06,-0.8851996064186096,-0.9401473999023438,0,0,0,0,0,False,True,active
3,2,1500.99365234375,870.0003051757812,-177.33856201171875,0.3148108422756195,1.1333190202713013,0.007004730869084597,0,1,0,0,0,3,0.43791723251342773,0.0,0.2230445146560669,0.01878371834754944,1.7123753423220478e-05,-0.885226309299469,-0.9401620030403137,0,0,0,0,0,False,True,active
3,3,1500.9888916015625,870.00048828125,-177.3385772705078,0.31501710414886475,1.134061574935913,0.011069294065237045,0,1,0,0,0,3,0.022789478302001953,0.0,-0.858730673789978,0.018783926963806152,1.780192178557627e-05,-0.8852390050888062,-0.9401693344116211,0,0,0,0,0,False,True,active
3,4,1500.998046875,870.0000610351562,-177.3382568359375,0.23485422134399414,0.8454751968383789,0.00418801698833704,0,1,0,0,0,3,0.9189103841781616,0.0,-0.5165945291519165,0.018783599138259888,1.4241536518966313e-05,-0.8852145671844482,-0.9401547312736511,0,0,0,0,0,False,True,active
3,5,1501.0015869140625,869.9998779296875,-177.33631896972656,-0.07678329944610596,-0.27641987800598145,0.0021153907291591167,0,1,0,0,0,3,-0.7693719863891602,0.7693719863891602,-0.8092460036277771,0.018783628940582275,-6.951226168894209e-06,-0.8852051496505737,-0.9401547312736511,3,0,0,0,0,False,True,active
3,6,1501.0030517578125,869.9998168945312,-177.33779907226562,-0.08449747413396835,-0.30419090390205383,0.0030523184686899185,0,1,0,0,0,3,-0.15127277374267578,0.15127277374267578,-0.36403143405914307,0.01878330111503601,9.324815437139478e-06,-0.8852012157440186,-0.9401547312736511,3,0,0,0,0,False,True,active
3,7,1501.0015869140625,869.9999389648438,-177.33763122558594,-0.05224438011646271,-0.18807975947856903,0.001599220442585647,0,1,0,0,0,3,-0.2194685935974121,0.2194685935974121,0.3462085723876953,0.018783509731292725,6.781684078305261e-06,-0.8852051496505737,-0.9401473999023438,3,0,0,0,0,False,True,active
4,0,1500.990234375,870.00048828125,-177.3387451171875,0.29039880633354187,1.0454356670379639,0.00996669102460146,0,1,0,0,0,4,0.005010724067687988,0.0,-0.53378826379776,0.01878371834754944,1.8819173419615254e-05,-0.8852354288101196,-0.9401620030403137,0,0,0,0,0,False,True,active
4,1,1501.0023193359375,869.9998779296875,-177.33685302734375,0.10116493701934814,0.36419376730918884,0.004878272768110037,0,1,0,0,0,4,0.9680154323577881,0.0,0.046433329582214355,0.01878342032432556,-1.5258789289873675e-06,-0.8852031826972961,-0.9401473999023438,0,0,0,0,0,False,True,active
4,2,1500.9947509765625,870.000244140625,-177.33799743652344,-0.08314559608697891,-0.2993241250514984,0.00808683317154646,0,1,0,0,0,4,-0.8331226110458374,0.8331226110458374,-0.8517701625823975,0.01878371834754944,1.1020237252523657e-05,-0.885223388671875,-0.9401620030403137,1,0,0,0,0,False,True,active
4,3,1500.98583984375,870.0006103515625,-177.3402557373047,0.23605528473854065,0.8497989773750305,0.014141447842121124,0,1,0,0,0,4,-0.16818952560424805,0.16818952560424805,-0.5038507580757141,0.018783926963806152,3.679063593153842e-05,-0.8852471709251404,-0.9401766061782837,0,0,0,0,0,False,True,active
4,4,1500.9957275390625,870.0001831054688,-177.3382110595703,0.18080121278762817,0.6508843302726746,0.006541064009070396,0,1,0,0,0,4,-0.1150510311126709,0.1150510311126709,0.6129016876220703,0.018783599138259888,1.3563368156610522e-05,-0.8852207660675049,-0.9401620030403137,0,0,0,0,0,False,True,active
4,5,1501.0029296875,869.9998168945312,-177.33566284179688,-0.10611719638109207,-0.3820219039916992,0.003496458288282156,0,1,0,0,0,4,-0.29546618461608887,0.29546618461608887,-0.3465003967285156,0.018783599138259888,-1.4241536518966313e-05,-0.8852015137672424,-0.9401547312736511,0,0,0,0,0,False,True,active
4,6,1501.0052490234375,869.9996948242188,-177.3388214111328,-0.17061112821102142,-0.6142000555992126,0.0052727460861206055,0,1,0,0,0,4,-0.8645572066307068,0.8645572066307068,0.8358567953109741,0.018782973289489746,2.1023221052018926e-05,-0.8851953744888306,-0.9401547312736511,0,0,0,0,0,False,True,active
4,7,1501.0003662109375,870.0,-177.33682250976562,0.09137371182441711,0.3289453685283661,0.0027884081937372684,0,1,0,0,0,4,0.5392546653747559,0.0,0.7515438795089722,0.018783509731292725,-2.2040474050299963e-06,-0.8852083683013916,-0.9401473999023438,4,0,0,0,0,False,True,active
5,0,1500.9913330078125,870.0004272460938,-177.33828735351562,-0.08203533291816711,-0.29532718658447266,0.01103434432297945,0,1,0,0,0,5,-0.8219976425170898,0.8219976425170898,-0.4801790714263916,0.01878371834754944,1.3902452337788418e-05,-0.8852325081825256,-0.9401620030403137,1,0,0,0,0,False,True,active
5,1,1501.00048828125,869.9999389648438,-177.33673095703125,0.14270418882369995,0.5137350559234619,0.006735503673553467,0,1,0,0,0,5,0.1568450927734375,0.0,0.2719147205352783,0.01878342032432556,-2.543131586207892e-06,-0.8852080702781677,-0.9401547312736511,0,0,0,0,0,False,True,active
5,2,1500.9970703125,870.0001220703125,-177.33798217773438,-0.18173544108867645,-0.6542475819587708,0.01045203860849142,0,1,0,0,0,5,-0.9895423650741577,0.9895423650741577,0.5959696769714355,0.01878371834754944,1.1020237252523657e-05,-0.8852171897888184,-0.9401547312736511,0,0,0,0,0,False,True,active
5,3,1500.986572265625,870.0005493164062,-177.3402862548828,-0.059288010001182556,-0.21343682706356049,0.01491305511444807,0,1,0,0,0,5,-0.5940684080123901,0.5940684080123901,0.7360711097717285,0.018783926963806152,3.763834683923051e-05,-0.8852452039718628,-0.9401766061782837,1,0,0,0,0,False,True,active
5,4,1500.9930419921875,870.0003051757812,-177.3372039794922,0.2055041491985321,0.7398149371147156,0.00921560823917389,0,1,0,0,0,5,0.09418129920959473,0.0,0.7248111963272095,0.018783599138259888,2.373589495618944e-06,-0.8852279186248779,-0.9401620030403137,0,0,0,0,0,False,True,active
5,5,1501.0048828125,869.9996948242188,-177.3347625732422,-0.15158596634864807,-0.545709490776062,0.005469281226396561,0,1,0,0,0,5,-0.45772671699523926,0.45772671699523926,-0.33621591329574585,0.018783509731292725,-2.373589450144209e-05,-0.885196328163147,-0.9401547312736511,0,0,0,0,0,False,True,active
5,6,1501.008544921875,869.9995727539062,-177.34066772460938,-0.25252461433410645,-0.9090886116027832,0.008559240028262138,0,1,0,0,0,5,-0.8241987228393555,0.8241987228393555,0.5558828115463257,0.01878255605697632,4.1029190469998866e-05,-0.8851865530014038,-0.9401401281356812,0,0,0,0,0,False,True,active
5,7,1501.0009765625,870.0,-177.337158203125,-0.046452153474092484,-0.16722774505615234,0.003392962273210287,0,1,0,0,0,5,-0.46545249223709106,0.46545249223709106,0.2887711524963379,0.018783509731292725,1.0172526572205243e-06,-0.8852067589759827,-0.9401473999023438,5,0,0,0,0,False,True,active
6,0,1500.9915771484375,870.0004272460938,-177.33819580078125,-0.01755937747657299,-0.0632137581706047,0.011262871325016022,0,1,0,0,0,6,0.24165284633636475,0.0,-0.34635239839553833,0.01878371834754944,1.2715658158413135e-05,-0.8852318525314331,-0.9401620030403137,2,0,0,0,0,False,True,active
6,1,1500.995849609375,870.0001831054688,-177.33888244628906,0.35470253229141235,1.2769291400909424,0.01135179866105318,0,1,0,0,0,6,0.7976621389389038,0.0,-0.9936161637306213,0.01878342032432556,2.0853678506682627e-05,-0.885220468044281,-0.9401620030403137,0,0,0,0,0,False,True,active
6,2,1500.9959716796875,870.0001831054688,-177.33753967285156,0.08455593138933182,0.30440133810043335,0.011552495881915092,0,1,0,0,0,6,0.9992282390594482,0.0,0.7998542785644531,0.01878371834754944,5.933973625360522e-06,-0.8852201104164124,-0.9401547312736511,1,0,0,0,0,False,True,active
6,3,1500.9879150390625,870.00048828125,-177.34063720703125,-0.10009687393903732,-0.36034873127937317,0.016215771436691284,0,1,0,0,0,6,-0.41009509563446045,0.41009509563446045,0.4772132635116577,0.018783867359161377,4.153781628701836e-05,-0.8852416276931763,-0.9401766061782837,0,0,0,0,0,False,True,active
6,4,1500.9888916015625,870.00048828125,-177.33580017089844,0.32157102227211,1.1576555967330933,0.013400711119174957,0,1,0,0,0,6,0.4376695156097412,0.0,0.21561551094055176,0.018783599138259888,-1.305474233959103e-05,-0.8852390050888062,-0.9401693344116211,0,0,0,0,0,False,True,active
6,5,1501.0035400390625,869.999755859375,-177.33457946777344,0.10201895236968994,0.3672682046890259,0.0067970119416713715,0,1,0,0,0,6,0.9517853260040283,0.0,0.7994934320449829,0.018783509731292725,-2.5770399588509463e-05,-0.8851999044418335,-0.9401547312736511,0,0,0,0,0,False,True,active
6,6,1501.0113525390625,869.9994506835938,-177.34027099609375,-0.2153133749961853,-0.7751281261444092,0.011361447162926197,0,1,0,0,0,6,0.13792312145233154,0.0,-0.934237539768219,0.01878240704536438,3.645155084086582e-05,-0.8851790428161621,-0.9401401281356812,0,0,0,0,0,False,True,active
6,7,1501.0009765625,870.0,-177.337158203125,0.0011978507973253727,0.004312262870371342,0.0034085516817867756,0,1,0,0,0,6,0.17869651317596436,0.0,-0.7394254803657532,0.018783509731292725,1.0172526572205243e-06,-0.8852067589759827,-0.9401473999023438,6,0,0,0,0,False,True,active
7,0,1500.9927978515625,870.0003662109375,-177.3377227783203,-0.09748478978872299,-0.35094523429870605,0.012531592510640621,0,1,0,0,0,7,-0.8012080788612366,0.8012080788612366,-0.22635018825531006,0.01878371834754944,7.459852440661052e-06,-0.8852285742759705,-0.9401547312736511,3,0,0,0,0,False,True,active
7,1,1500.9927978515625,870.0003051757812,-177.34071350097656,0.2308170199394226,0.8309412598609924,0.014355778694152832,0,1,0,0,0,7,-0.26447707414627075,0.26447707414627075,-0.6366956233978271,0.01878342032432556,4.153781628701836e-05,-0.8852285742759705,-0.9401620030403137,0,0,0,0,0,False,True,active
7,2,1500.9921875,870.0003662109375,-177.33807373046875,0.2951408326625824,1.062506914138794,0.015393621288239956,0,1,0,0,0,7,0.7919131517410278,0.0,-0.7507059574127197,0.01878371834754944,1.1867947250721045e-05,-0.8852302432060242,-0.9401620030403137,0,0,0,0,0,False,True,active
7,3,1500.989501953125,870.0004272460938,-177.34011840820312,-0.12254233658313751,-0.4411523938179016,0.017810605466365814,0,1,0,0,0,7,-0.22691118717193604,0.22691118717193604,-0.9569189548492432,0.018783867359161377,3.5434299206826836e-05,-0.8852373957633972,-0.9401766061782837,0,0,0,0,0,False,True,active
7,4,1500.98291015625,870.0007934570312,-177.33493041992188,0.4640415608882904,1.6705496311187744,0.019440004602074623,0,1,0,0,0,7,0.5377564430236816,0.0,-0.11118602752685547,0.018783599138259888,-2.30577261390863e-05,-0.885254979133606,-0.9401766061782837,0,0,0,0,0,False,True,active
7,5,1501.00390625,869.999755859375,-177.3347625732422,-0.02375970035791397,-0.08553491532802582,0.007106233853846788,0,1,0,0,0,7,-0.2380731701850891,0.2380731701850891,0.9495859146118164,0.018783509731292725,-2.4074979592114687e-05,-0.8851989507675171,-0.9401547312736511,1,0,0,0,0,False,True,active
7,6,1501.0152587890625,869.999267578125,-177.3401336669922,-0.29790177941322327,-1.072446346282959,0.015238504856824875,0,1,0,0,0,7,-0.8318590521812439,0.8318590521812439,0.09920966625213623,0.01878216862678528,3.509521411615424e-05,-0.8851686120033264,-0.9401382207870483,0,0,0,0,0,False,True,active
7,7,1501.001953125,869.9999389648438,-177.3372039794922,-0.0795397013425827,-0.28634291887283325,0.0044437251053750515,0,1,0,0,0,7,-0.7969913482666016,0.7969913482666016,0.15331673622131348,0.018783509731292725,1.864963110165263e-06,-0.8852041959762573,-0.9401473999023438,7,0,0,0,0,False,True,active
8,0,1500.9945068359375,870.0003051757812,-177.33724975585938,-0.13086487352848053,-0.47111353278160095,0.014234740287065506,0,1,0,0,0,8,-0.3364243507385254,0.3364243507385254,-0.09994924068450928,0.01878371834754944,2.0345053144410485e-06,-0.8852240443229675,-0.9401547312736511,0,0,0,0,0,False,True,active
8,1,1500.9873046875,870.0005493164062,-177.3411407470703,0.41973239183425903,1.5110365152359009,0.01981840655207634,0,1,0,0,0,8,0.7115906476974487,0.0,0.5566169023513794,0.01878342032432556,4.6454537368845195e-05,-0.8852432370185852,-0.9401766061782837,0,0,0,0,0,False,True,active
8,2,1500.985107421875,870.0006713867188,-177.3411865234375,0.5421962141990662,1.9519063234329224,0.02245006151497364,0,1,0,0,0,8,0.930538535118103,0.0,-0.6975902318954468,0.01878371834754944,4.662407809519209e-05,-0.885249137878418,-0.9401766061782837,0,0,0,0,0,False,True,active
8,3,1500.9923095703125,870.0003051757812,-177.33895874023438,-0.21780064702033997,-0.784082293510437,0.020645182579755783,0,1,0,0,0,8,-0.9569504857063293,0.9569504857063293,-0.41693949699401855,0.01878383755683899,2.2549100322066806e-05,-0.8852298855781555,-0.9401693344116211,0,0,0,0,0,False,True,active
8,4,1500.9801025390625,870.0009155273438,-177.33482360839844,0.21163110435009003,0.7618719339370728,0.022194288671016693,0,1,0,0,0,8,-0.5399701595306396,0.5399701595306396,-0.0928572416305542,0.018783599138259888,-2.4244520318461582e-05,-0.8852624893188477,-0.9401839375495911,0,0,0,0,0,False,True,active
8,5,1501.0010986328125,869.9998779296875,-177.33412170410156,0.21721601486206055,0.781977653503418,0.00993320345878601,0,1,0,0,0,8,0.905292272567749,0.0,-0.2214321494102478,0.018783509731292725,-3.102620394201949e-05,-0.8852064609527588,-0.9401620030403137,0,0,0,0,0,False,True,active
8,6,1501.0194091796875,869.9990844726562,-177.3393096923828,-0.318452388048172,-1.1464285850524902,0.0193830206990242,0,1,0,0,0,8,-0.21189385652542114,0.21189385652542114,-0.3499409556388855,0.01878201961517334,2.5770399588509463e-05,-0.885157585144043,-0.9401602149009705,0,0,0,0,0,False,True,active
8,7,1501.00341796875,869.9998779296875,-177.3367462158203,-0.10924563556909561,-0.39328429102897644,0.00586550822481513,0,1,0,0,0,8,-0.29924923181533813,0.29924923181533813,-0.6961670517921448,0.018783509731292725,-3.3908420391526306e-06,-0.8852002620697021,-0.9401401281356812,0,0,0,0,0,False,True,active
9,0,1500.99658203125,870.0001831054688,-177.33607482910156,-0.15890458226203918,-0.5720564723014832,0.016302812844514847,0,1,0,0,0,9,-0.283582866191864,0.283582866191864,-0.787019670009613,0.01878371834754944,-1.068115216185106e-05,-0.8852185010910034,-0.9401547312736511,0,0,0,0,0,False,True,active
9,1,1500.9786376953125,870.0009765625,-177.34170532226562,0.6698205471038818,2.411353826522827,0.02853582054376602,0,1,0,0,0,9,0.9428738355636597,0.0,-0.03599613904953003,0.01878342032432556,5.2388510084711015e-05,-0.8852664232254028,-0.9401839375495911,0,0,0,0,0,False,True,active
9,2,1500.982666015625,870.0007934570312,-177.34234619140625,0.18744595348834991,0.6748054027557373,0.024889586493372917,0,1,0,0,0,9,-0.759373664855957,0.759373664855957,-0.41720491647720337,0.01878371834754944,5.950927879894152e-05,-0.8852556347846985,-0.9401766061782837,0,0,0,0,0,False,True,active
9,3,1500.99560546875,870.0001220703125,-177.33694458007812,-0.25462889671325684,-0.9166640043258667,0.02395906299352646,0,1,0,0,0,9,-0.3733891248703003,0.3733891248703003,-0.6971044540405273,0.01878383755683899,5.086263286102621e-07,-0.8852211236953735,-0.9401693344116211,0,0,0,0,0,False,True,active
