step,alive_cars,moving_cars,avg_current_speed,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
1,8,6,0.07010786235332489,0.15208038687705994,0.26530128717422485,0.0,0,none,4,0.2653184235095978,0.26530128717422485,0,0.018753349781036377,1500.7349674326872,870.0123125334824
2,8,7,0.20143018662929535,0.4164898991584778,0.664103627204895,0.0,0,none,5,0.4880475699901581,0.664103627204895,0,0.03284292668104172,1500.336639087563,870.0320209688728
3,8,5,0.15219995379447937,0.6127078533172607,0.8700709342956543,0.0,0,none,4,0.22363439202308655,0.8700709342956543,0,0.05210082605481148,1500.1308938500772,870.0402067661852
4,8,7,0.25069206953048706,0.9317564368247986,1.6385481357574463,0.0,0,none,6,0.8142060041427612,1.6385481357574463,0,0.05341067910194397,1499.511591514586,870.0730406223225
5,8,6,0.33794844150543213,1.3714303970336914,2.752645492553711,0.0,0,none,6,1.1140726804733276,2.752645492553711,0,0.07323779910802841,1498.3988248509993,870.1269682920582
6,8,7,0.5052462816238403,1.9259546995162964,4.160233974456787,0.0,0,none,6,1.4075732231140137,4.160233974456787,0,0.09250707924365997,1496.992223514739,870.1792660671994
7,8,6,0.5769551396369934,2.5029072761535645,5.854567527770996,0.0,0,none,6,1.6944204568862915,5.854567527770996,0,0.11471838504076004,1495.298044838005,870.2078925814318
8,8,6,0.6035318374633789,3.106447696685791,7.565988540649414,0.0,0,none,6,1.7113440036773682,7.565988540649414,0,0.1266642063856125,1493.586940212427,870.2365144253226
9,8,6,0.6046984791755676,3.7161145210266113,9.360453605651855,0.0,0,none,6,1.7945126295089722,9.360453605651855,0,0.14128334820270538,1491.7924587837244,870.2470942029875
10,8,7,0.6090327501296997,4.367834091186523,10.830092430114746,0.0,0,none,6,1.4696050882339478,10.830092430114746,0,0.15874244272708893,1490.3228876864537,870.2570979453453
11,8,7,0.5744653344154358,4.999390125274658,12.229910850524902,0.0,0,none,6,1.3998116254806519,12.229910850524902,0,0.17860181629657745,1488.92311430594,870.2674516114791
12,8,7,0.5761898756027222,5.593912124633789,13.738094329833984,0.0,0,none,6,1.5081696510314941,13.738094329833984,0,0.19899910688400269,1487.414949965473,870.2714455687847
13,8,8,0.6959584951400757,6.289877891540527,15.46807861328125,0.0,0,none,6,1.7300034761428833,15.46807861328125,0,0.22036884725093842,1485.6849506991127,870.2676103813089
14,8,8,0.7948122024536133,7.084689140319824,16.874719619750977,0.0,0,none,6,1.4066622257232666,16.874719619750977,0,0.24170145392417908,1484.2783135753464,870.259198936288
15,8,8,0.6941941976547241,7.79561710357666,17.81686019897461,0.0,0,none,6,0.9421409964561462,17.81686019897461,0,0.25842034816741943,1483.336173509208,870.2578898960844
16,8,8,0.7970675230026245,8.592702865600586,19.056245803833008,0.0,0,none,6,1.2393449544906616,19.056245803833008,0,0.27672669291496277,1482.0968337376478,870.2614692142797
17,8,8,0.763715386390686,9.356391906738281,19.763521194458008,0.0,0,none,6,0.7072996497154236,19.763521194458008,0,0.2914758622646332,1481.3895341934417,870.2610982429715
