step,car_index,x,y,speed,distance_travelled,total_reward,lap_count,next_goal_idx,progress_delta,checkpoints_reached,checkpoint_streak,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,done,collided,terminated_reason
1,0,1500.7767744525393,870.0103849099103,0.22346698054287295,0.2235075682401657,0.018690604716539383,0,1,0,0,0,-6.493628230449152e-06,-0.8858053895338115,-0.9404624078510014,0,0,0,0,0,False,False,
1,1,1501.1376973606637,869.9934626219557,-0.13785245897500004,0.1378501057624817,0.009046037681400776,0,1,0,0,0,-0.0006109933754989545,-0.8848417692213614,-0.9408334565397932,0,0,0,0,0,False,False,
1,2,1500.7915870553782,870.0093893919703,0.20862434222186474,0.2085859179496765,0.015396681614220142,0,1,0,0,0,0.0009317103646667293,-0.8857655978834706,-0.9404770189651046,0,0,0,0,0,False,False,
1,3,1501.1157561980713,869.9947098632795,-0.11587701643740744,0.11584442108869553,0.011036375537514687,0,1,0,0,0,0.0005141050881446871,-0.8849004509370195,-0.940687095269638,0,0,0,0,0,False,False,
1,4,1500.7349674326872,870.0123125334824,0.26531841288756647,0.26530128717422485,0.018753349781036377,0,1,0,0,0,3.4862551777337104e-05,-0.8859168394204764,-0.940520852307414,0,0,0,0,0,False,False,
1,5,1500.824112373371,870.0083517142085,0.17608579821043405,0.176101952791214,0.01616908237338066,0,1,0,0,0,-0.0006198576067516923,-0.8856789742963184,-0.9403747375931095,0,0,0,0,0,False,False,
1,6,1501.0741529511502,869.9965523016258,-0.07423305724791995,0.07417546957731247,0.0012021884322166443,0,1,0,0,0,1.0513282059479125e-05,-0.8850115680924435,-0.9404602353008976,1,0,0,0,0,False,False,
1,7,1500.9846865864813,870.0007110572925,0.015329913113620435,0.015276357531547546,0.0008517062524333596,0,1,0,0,0,4.9215892582626316e-05,-0.88525010624043,-0.9401693279833715,1,0,0,0,0,False,False,
2,0,1500.7767744525393,870.0103849099103,0.0,0.2235075682401657,0.014426757581532001,0,1,0,0,0,-6.493628230449152e-06,-0.8858053895338115,-0.9404624078510014,1,0,0,0,0,False,False,
2,1,1500.9585548005844,870.0017651975769,0.17933485325990267,0.31724148988723755,0.022732732817530632,0,1,0,0,0,0.00010746456637175723,-0.8853201461942077,-0.9402277724397841,0,0,0,0,0,False,False,
2,2,1500.5489323692557,870.0201896097298,0.24289491843351754,0.4515020251274109,0.030066892504692078,0,1,0,0,0,0.0012841297478533736,-0.8864133729209964,-0.9408732270704774,0,0,0,0,0,False,False,
2,3,1501.367405714442,869.9839357453199,-0.2518800522219704,0.3677825331687927,0.020261885598301888,0,1,0,0,0,0.002334106551523026,-0.8842286208844494,-0.9419750744470031,0,0,0,0,0,False,False,
2,4,1500.354281755597,870.0297099922388,0.3810830044921496,0.6464357376098633,0.0372360534965992,0,1,0,0,0,0.0005200588186091358,-0.8869331976524332,-0.9410850935848826,0,0,0,0,0,False,False,
2,5,1500.336639087563,870.0320209688728,0.4880475775913718,0.664103627204895,0.03284292668104172,0,1,0,0,0,-0.0013157730656372577,-0.8869803093488947,-0.94093167152689,0,0,0,0,0,False,False,
2,6,1500.8324741502688,870.0076601502626,0.24193393126390383,0.3160078823566437,0.01884571835398674,0,1,0,0,0,0.0003511369012219095,-0.8856564544325558,-0.9403966560509008,0,0,0,0,0,False,False,
2,7,1500.6550105836272,870.0159327059707,0.33002721925068157,0.3453383445739746,0.016729051247239113,0,1,0,0,0,0.00021775511960508235,-0.8861302714733401,-0.9406458990029481,0,0,0,0,0,False,False,
