step,alive_cars,moving_cars,avg_current_speed,avg_current_speed_kph,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_speed_kph,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
11,8,8,0.5195557475090027,1.8704006671905518,0.040694668889045715,0.040694668889045715,0.0,0,none,0,0.5195557475090027,1.8704006910324098,0.040694668889045715,0,0.16912351548671722,1500.9593379168225,870.0018910899055
12,8,8,0.5662224888801575,2.038400888442993,0.04802803695201874,0.04802803695201874,0.0,0,none,0,0.5662224888801575,2.038400959968567,0.04802803695201874,0,0.18733200430870056,1500.951976739905,870.0022334023637
13,8,8,0.6127956509590149,2.206064224243164,0.0560929961502552,0.0560929961502552,0.0,0,none,0,0.6127956509590149,2.2060643434524536,0.0560929961502552,0,0.20555762946605682,1500.9440100881795,870.0026038581008
14,8,8,0.6592753529548645,2.3733911514282227,0.06464575976133347,0.06464575976133347,0.0,0,none,0,0.6592753529548645,2.373391270637512,0.06464575976133347,0,0.22380034625530243,1500.935439176167,870.0030023976589
15,8,8,0.7056617736816406,2.5403823852539062,0.07381099462509155,0.07381099462509155,0.0,0,none,0,0.7056617736816406,2.5403823852539062,0.07381099462509155,0,0.242060124874115,1500.9262652161635,870.0034289614744
16,8,8,0.7519551515579224,2.707038402557373,0.08358881622552872,0.08358881622552872,0.0,0,none,0,0.7519551515579224,2.7070385456085204,0.08358881622552872,0,0.2603369355201721,1500.9164894182952,870.0038834898772
17,8,8,0.7981556057929993,2.8733601570129395,0.09397627413272858,0.09397627413272858,0.0,0,none,0,0.7981556057929993,2.8733601808547973,0.09397627413272858,0,0.2786307632923126,1500.9061129903655,870.0043659231001
18,8,8,0.8442632555961609,3.0393476486206055,0.1049734503030777,0.1049734503030777,0.0,0,none,0,0.8442632555961609,3.0393477201461794,0.1049734503030777,0,0.29694151878356934,1500.8951371381677,870.0048762012648
19,8,8,0.8902783393859863,3.2050018310546875,0.11658313125371933,0.11658313125371933,0.0,0,none,0,0.8902783393859863,3.205002021789551,0.11658313125371933,0,0.31526920199394226,1500.8835630653318,870.0054142643912
20,8,8,0.9362009763717651,3.370323419570923,0.12880250811576843,0.12880250811576843,0.0,0,none,0,0.9362009763717651,3.3703235149383546,0.12880250811576843,0,0.333613783121109,1500.8713919732245,870.0059800524042
21,8,8,0.9820313453674316,3.5353126525878906,0.14151248335838318,0.14151248335838318,0.0,0,none,0,0.9820313453674316,3.535312843322754,0.14151248335838318,0,0.3519752025604248,1500.8586250611063,870.0065735051276
22,8,8,1.027769684791565,3.6999707221984863,0.15495407581329346,0.15495407581329346,0.0,0,none,0,1.027769684791565,3.6999708652496337,0.15495407581329346,0,0.37035343050956726,1500.8452635259791,870.0071945622938
23,8,8,1.073415994644165,3.864297389984131,0.16888627409934998,0.16888627409934998,0.0,0,none,0,1.073415994644165,3.8642975807189943,0.16888627409934998,0,0.3887484669685364,1500.831308562847,870.0078431635327
24,8,8,1.1189706325531006,4.028294086456299,0.18342815339565277,0.18342815339565277,0.0,0,none,0,1.1189706325531006,4.028294277191162,0.18342815339565277,0,0.4071602523326874,1500.816761364357,870.0085192483915
25,8,8,1.1644335985183716,4.19196081161499,0.19857975840568542,0.19857975840568542,0.0,0,none,0,1.1644335985183716,4.191960954666138,0.19857975840568542,0,0.4255887269973755,1500.8016231211636,870.0092227563184
26,8,8,1.2098051309585571,4.3552985191345215,0.2143438458442688,0.2143438458442688,0.0,0,none,0,1.2098051309585571,4.355298471450806,0.2143438458442688,0,0.4440338611602783,1500.785895021776,870.0099536266717
27,8,8,1.2550854682922363,4.518307685852051,0.23072050511837006,0.23072050511837006,0.0,0,none,0,1.2550854682922363,4.518307685852051,0.23072050511837006,0,0.4624956548213959,1500.769578252457,870.0107117987276
28,8,8,1.3002746105194092,4.680988311767578,0.24758212268352509,0.24758212268352509,0.0,0,none,0,1.3002746105194092,4.680988597869873,0.24758212268352509,0,0.4809740483760834,1500.752673997278,870.0114972116793
29,8,8,1.3453729152679443,4.843342304229736,0.26505908370018005,0.26505908370018005,0.0,0,none,0,1.3453729152679443,4.8433424949646,0.26505908370018005,0,0.49946901202201843,1500.7351834383792,870.0123098046255
30,0,8,1.3903803825378418,5.005369186401367,0.28314289450645447,0.28314289450645447,0.0,0,max_steps,0,1.3903803825378418,5.005369377136231,0.28314289450645447,0,0.5179805159568787,1500.7171077554558,870.0131495165988
