step,car_index,x,y,speed,speed_kph,distance_travelled,total_reward,lap_count,next_goal_idx,progress_delta,checkpoints_reached,checkpoint_streak,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,done,collided,terminated_reason
1,0,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
1,1,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
1,2,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
1,3,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
1,4,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
1,5,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
1,6,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
1,7,1500.9993798268415,870.0000288452316,0.047703804275691736,0.17173369539249025,0.0006103515625,0.0029897072818130255,0,1,0,0,0,4.517380659763148e-07,-0.885210995179638,-0.9401547168692684,1,0,0,0,0,False,False,
2,0,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
2,1,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
2,2,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
2,3,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
2,4,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
2,5,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
2,6,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
2,7,1500.9981406750292,870.0000864799371,0.09531572638151127,0.34313661497344056,0.001832579611800611,0.006024317815899849,0,1,0,0,0,4.910936850263978e-07,-0.8852142544347101,-0.9401547168692684,2,0,0,0,0,False,False,
3,0,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
3,1,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
3,2,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
3,3,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
3,4,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
3,5,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
3,6,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
3,7,1500.996283783203,870.0001728460585,0.14283237053007633,0.5141965339082748,0.003667698707431555,0.02407693676650524,0,1,0,0,0,1.3291432026107942e-07,-0.8852191470983594,-0.9401547168692684,0,0,0,0,0,False,False,
4,0,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
4,1,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
4,2,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
4,3,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
4,4,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
4,5,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
4,6,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
4,7,1500.9938103877498,870.0002878853797,0.19025390907834663,0.6849140726820478,0.0062340800650417805,0.042147018015384674,0,1,0,0,0,3.671360496405719e-07,-0.8852259907777862,-0.9401620242129566,0,0,0,0,0,False,False,
