training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.4192830941732705,42.0,512.0,11.550066709518433,0.8569784226466117,42.0,0.002,0.0018563286866992712,0.20000000298023224,512.0,0.18431809998583049,0.0,44.10031802534415,11.609893599990755
