step,car_index,x,y,speed,distance_travelled,total_reward,lap_count,next_goal_idx,progress_delta,checkpoints_reached,checkpoint_streak,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,done,collided,terminated_reason
1,0,1500.9927173769288,870.0003390982664,0.007290513454652748,0.00733336852863431,-0.0065003735944628716,0,1,0,0,0,-3.279224427722561e-05,-0.88522892486354,-0.9401620242129566,1,0,0,0,0,False,False,
1,1,1500.8538242471313,870.006690876337,0.1463288028819445,0.14627233147621155,0.01627630554139614,0,1,0,0,0,0.0004705611741314897,-0.8855994288121251,-0.9403674338226945,0,0,0,0,0,False,False,
1,2,1500.6854214295204,870.015324733192,0.31495162239999996,0.3149479925632477,0.015132715925574303,0,1,0,0,0,-0.0014098589619663926,-0.8860492286828147,-0.9405062411933108,0,0,0,0,0,False,False,
1,3,1501.0826208611911,869.9961701610682,-0.082709578467202,0.08273100852966309,0.00028135484899394214,0,1,0,0,0,9.99116392980189e-05,-0.8849887533070115,-0.9405114617454519,1,0,0,0,0,False,False,
1,4,1501.0016122942616,869.999925027783,-0.0016140364368399053,0.0015880874125286937,-0.0010026068193838,0,1,0,0,0,6.987536276407506e-06,-0.8852051345702018,-0.9401474095255802,1,0,0,0,0,False,False,
1,5,1500.8588895952685,870.0067027913063,0.1412695074486727,0.1412729024887085,0.012764341197907925,0,1,0,0,0,-0.0006302719460522768,-0.8855860968703803,-0.9403300538117791,0,0,0,0,0,False,False,
1,6,1500.8717084034786,870.0060747595182,0.1284353395340781,0.1284410059452057,0.015590550377964973,0,1,0,0,0,-0.0005353250307340179,-0.8855518784733598,-0.9403154426976761,0,0,0,0,0,False,False,
1,7,1500.6853601434402,870.0140101790298,0.31495162239999996,0.3150102198123932,0.016266392543911934,0,1,0,0,0,0.0012693304454011746,-0.8860493950520869,-0.9406605101170513,0,0,0,0,0,False,False,
2,0,1500.9927173769288,870.0003390982664,0.0,0.00733336852863431,-0.013267649337649345,0,1,0,0,0,-3.279224427722561e-05,-0.88522892486354,-0.9401620242129566,2,0,0,0,0,False,False,
2,1,1500.4158813695549,870.0262120258853,0.43837773586213996,0.584693193435669,0.033344563096761703,0,1,0,0,0,0.0012452988568791548,-0.8867685485287773,-0.9410850935848826,0,0,0,0,0,False,False,
2,2,1500.2495151785163,870.0387407400522,0.4365347283340462,0.7514907121658325,0.029877103865146637,0,1,0,0,0,-0.004634099378488877,-0.8872133116347548,-0.9407335692608402,0,0,0,0,0,False,False,
2,3,1501.2198544735816,869.9898068042036,-0.137381063761757,0.2200847864151001,0.013771948404610157,0,1,0,0,0,9.025646216874369e-05,-0.8846224765590888,-0.9412725403502585,0,0,0,0,0,False,False,
2,4,1501.0851017743798,869.9960234449317,-0.08358059367554137,0.08517549932003021,-0.00922312494367361,0,1,0,0,0,-0.00013948079619075947,-0.884982234796878,-0.9405260978724674,2,0,0,0,0,False,False,
2,5,1500.8338080924138,870.0078924295055,0.02510969980878988,0.1663241684436798,0.005769042298197746,0,1,0,0,0,-0.0005861052454899133,-0.8856529002561416,-0.9403674338226945,1,0,0,0,0,False,False,
2,6,1500.6864004426247,870.0148849669146,0.18551727712046656,0.3139520585536957,0.03012680634856224,0,1,0,0,0,-0.0006600860937939817,-0.8860465744057158,-0.9405500745356202,0,0,0,0,0,False,False,
2,7,1500.2318410998928,870.0346585318019,0.4539888515508248,0.7689704298973083,0.03040335141122341,0,1,0,0,0,0.0006400906020145511,-0.8872599549549549,-0.941348947651033,0,0,0,0,0,False,False,
3,0,1500.8743534942303,870.0057877490898,0.11848922534681919,0.12574416399002075,0.0024804119020700455,0,1,0,0,0,0.0003046715854888286,-0.8855446869389171,-0.9403300538117791,0,0,0,0,0,False,False,
3,1,1500.4158813695549,870.0262120258853,0.0,0.584693193435669,0.03144559636712074,0,1,0,0,0,0.0012452988568791548,-0.8867685485287773,-0.9410850935848826,1,0,0,0,0,False,False,
3,2,1499.657075648352,870.0704685368727,0.5932885048543594,1.344747543334961,0.035638824105262756,0,1,0,0,0,-0.00459494635243958,-0.8887952889285217,-0.9410558713566763,0,0,0,0,0,False,False,
3,3,1501.0402591881427,869.9983582786524,0.1797987604714852,0.3998534083366394,0.024340376257896423,0,1,0,0,0,-0.0007043659310719856,-0.8851018592869028,-0.9402480114591727,0,0,0,0,0,False,False,
3,4,1500.852631456102,870.0071730584888,0.23273754051009993,0.31786561012268066,-0.00406869500875473,0,1,0,0,0,-0.0009261066120968861,-0.8856027409981562,-0.9403154426976761,0,0,0,0,0,False,False,
3,5,1500.4945217095685,870.0234780429249,0.3396441681081239,0.5060391426086426,0.02163468301296234,0,1,0,0,0,0.00036557714446922143,-0.8865588067992523,-0.9408577655173533,0,0,0,0,0,False,False,
3,6,1500.6794392341974,870.0152160900808,0.006969079230362402,0.3209167420864105,0.030722996219992638,0,1,0,0,0,-0.0006746181165087566,-0.8860651468664753,-0.9405646856497234,1,0,0,0,0,False,False,
3,7,1499.699072073155,870.0597579876937,0.5333599333817963,1.3022756576538086,0.048220790922641754,0,1,0,0,0,-0.0003694635018515808,-0.8886821018060514,-0.942052846738139,0,0,0,0,0,False,False,
