step,car_index,x,y,heading_deg,speed,speed_kph,distance_travelled,lap_count,next_goal_idx,current_checkpoint_index,progress_delta,positive_progress_total,time_since_last_checkpoint,throttle,brake,steering,minimum_wall_distance_ratio,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,moving,alive,termination_reason
2,2,1500.998046875,870.0000610351562,-177.33607482910156,0.20313580334186554,0.7312888503074646,0.003368037287145853,0,1,0,0,0,2,0.9719903469085693,0.0,0.4266301393508911,0.0187835693359375,-1.0002983799495269e-05,-0.8852145671844482,-0.9401547312736511,0,0,0,0,0,False,True,active
2,3,1501.000244140625,870.0,-177.33718872070312,-0.088633231818676,-0.3190796375274658,0.002045616041868925,0,1,0,0,0,2,-0.8881089687347412,0.8881089687347412,0.12767457962036133,0.018783658742904663,1.864963110165263e-06,-0.8852087259292603,-0.9401473999023438,2,0,0,0,0,False,True,active
2,4,1500.991943359375,870.0003662109375,-177.3378143310547,0.3932626247406006,1.4157453775405884,0.008044794201850891,0,1,0,0,0,2,0.6344094276428223,0.0,0.7572214603424072,0.018783658742904663,8.985731255961582e-06,-0.8852308988571167,-0.9401620030403137,0,0,0,0,0,False,True,active
2,5,1501.001220703125,869.9999389648438,-177.3376007080078,-0.007759874686598778,-0.02793554775416851,0.0012308323057368398,0,1,0,0,0,2,0.29639339447021484,0.0,-0.0827864408493042,0.018783509731292725,6.6121419877163135e-06,-0.8852061033248901,-0.9401473999023438,2,0,0,0,0,False,True,active
2,6,1500.9931640625,870.0003051757812,-177.3380126953125,0.2801821827888489,1.0086557865142822,0.0067750513553619385,0,1,0,0,0,2,0.15131688117980957,0.0,0.19018518924713135,0.018783748149871826,1.1359321433701552e-05,-0.885227620601654,-0.9401620030403137,0,0,0,0,0,False,True,active
2,7,1500.9996337890625,870.0000610351562,-177.33700561523438,-0.04080454260110855,-0.1468963474035263,0.0014466862194240093,0,1,0,0,0,2,-0.40886324644088745,0.40886324644088745,-0.1946132779121399,0.01878371834754944,-6.781684191992099e-07,-0.8852103352546692,-0.9401473999023438,2,0,0,0,0,False,True,active
3,0,1500.9942626953125,870.000244140625,-177.33877563476562,0.13487668335437775,0.485556036233902,0.005872036796063185,0,1,0,0,0,3,-0.23925644159317017,0.23925644159317017,0.3461191654205322,0.01878371834754944,2.0005967598990537e-05,-0.8852246999740601,-0.9401620030403137,0,0,0,0,0,False,True,active
3,1,1500.999267578125,870.0,-177.3360137939453,-0.13976633548736572,-0.5031588077545166,0.005812421441078186,0,1,0,0,0,3,-0.8514575958251953,0.8514575958251953,0.04371082782745361,0.01878383755683899,-1.0511610526009463e-05,-0.8852113485336304,-0.9401547312736511,0,0,0,0,0,False,True,active
3,2,1500.9925537109375,870.0003051757812,-177.33409118652344,0.42006757855415344,1.5122432708740234,0.008835027925670147,0,1,0,0,0,3,0.8166548013687134,0.0,0.17527103424072266,0.0187835693359375,-3.187391484971158e-05,-0.885229229927063,-0.9401693344116211,0,0,0,0,0,False,True,active
3,3,1500.9984130859375,870.0000610351562,-177.3380889892578,0.13706061244010925,0.4934181869029999,0.0038293986581265926,0,1,0,0,0,3,0.8473823070526123,0.0,-0.717555046081543,0.018783599138259888,1.220703143189894e-05,-0.8852136135101318,-0.9401547312736511,0,0,0,0,0,False,True,active
3,4,1500.98681640625,870.0006103515625,-177.33702087402344,0.39178088307380676,1.4104111194610596,0.013143647462129593,0,1,0,0,0,3,-0.0014908909797668457,0.0014908909797668457,0.17899763584136963,0.018783658742904663,1.6954210479980247e-07,-0.8852445483207703,-0.9401693344116211,0,0,0,0,0,False,True,active
3,5,1500.99951171875,870.0,-177.3365936279297,0.13546039164066315,0.4876573979854584,0.002993788570165634,0,1,0,0,0,3,0.5380942821502686,0.0,0.8128077983856201,0.018783509731292725,-4.238552719471045e-06,-0.8852106928825378,-0.9401547312736511,0,0,0,0,0,False,True,active
3,6,1500.9869384765625,870.0006103515625,-177.34002685546875,0.4822704792022705,1.7361736297607422,0.013051586225628853,0,1,0,0,0,3,0.7614604234695435,0.0,-0.5640497207641602,0.018783748149871826,3.356933666509576e-05,-0.8852442502975464,-0.9401693344116211,0,0,0,0,0,False,True,active
3,7,1500.99853515625,870.0001220703125,-177.337646484375,0.08511804789304733,0.30642497539520264,0.002554459497332573,0,1,0,0,0,3,0.4728494882583618,0.0,-0.9205969572067261,0.01878371834754944,6.273057806538418e-06,-0.8852132558822632,-0.9401473999023438,3,0,0,0,0,False,True,active
4,0,1500.99267578125,870.0003051757812,-177.3381805419922,0.12136413902044296,0.4369108974933624,0.007451536599546671,0,1,0,0,0,4,-0.02843409776687622,0.02843409776687622,0.8368724584579468,0.01878371834754944,1.3563368156610522e-05,-0.8852289319038391,-0.9401693344116211,0,0,0,0,0,False,True,active
4,1,1501.002197265625,869.9998779296875,-177.3363037109375,-0.22274665534496307,-0.8018879294395447,0.008711369708180428,0,1,0,0,0,4,-0.8342697024345398,0.8342697024345398,0.183785080909729,0.018783628940582275,-7.62939453125e-06,-0.88520348072052,-0.9401547312736511,0,0,0,0,0,False,True,active
4,2,1500.98876953125,870.00048828125,-177.33241271972656,0.29446732997894287,1.0600823163986206,0.012667388655245304,0,1,0,0,0,4,-0.2678777575492859,0.2678777575492859,0.42860960960388184,0.0187835693359375,-5.052354754297994e-05,-0.8852393627166748,-0.9401693344116211,0,0,0,0,0,False,True,active
4,3,1500.995849609375,870.0001831054688,-177.3400115966797,0.19520427286624908,0.7027353644371033,0.006369894836097956,0,1,0,0,0,4,0.21950650215148926,0.0,-0.8618838787078857,0.0187835693359375,3.3399795938748866e-05,-0.885220468044281,-0.9401620030403137,0,0,0,0,0,False,True,active
4,4,1500.98193359375,870.0008544921875,-177.3362579345703,0.37213772535324097,1.3396958112716675,0.017986852675676346,0,1,0,0,0,4,-0.04049265384674072,0.04049265384674072,0.12862646579742432,0.018783658742904663,-8.47710543894209e-06,-0.8852576017379761,-0.9401766061782837,0,0,0,0,0,False,True,active
4,5,1500.9952392578125,870.0001831054688,-177.3340606689453,0.32593947649002075,1.173382043838501,0.007235745433717966,0,1,0,0,0,4,0.7167483568191528,0.0,0.4896503686904907,0.018783509731292725,-3.221299994038418e-05,-0.8852220773696899,-0.9401620030403137,0,0,0,0,0,False,True,active
4,6,1500.9808349609375,870.0009155273438,-177.3438262939453,0.4702306091785431,1.692830204963684,0.019171427935361862,0,1,0,0,0,4,-0.023777663707733154,0.023777663707733154,-0.8260570764541626,0.018783748149871826,7.544623804278672e-05,-0.8852605223655701,-0.9401766061782837,0,0,0,0,0,False,True,active
4,7,1500.9989013671875,870.0001220703125,-177.33740234375,-0.031026208773255348,-0.1116943508386612,0.002958251629024744,0,1,0,0,0,4,-0.31088387966156006,0.31088387966156006,-0.5049458742141724,0.01878371834754944,3.3908420391526306e-06,-0.8852123022079468,-0.9401473999023438,4,0,0,0,0,False,True,active
5,0,1500.9918212890625,870.0003662109375,-177.33807373046875,0.06585853546857834,0.23709072172641754,0.008308655582368374,0,1,0,0,0,5,-0.11865770816802979,0.11865770816802979,-0.17808300256729126,0.01878371834754944,1.2037489796057343e-05,-0.8852311968803406,-0.9401620030403137,1,0,0,0,0,False,True,active
5,1,1501.0059814453125,869.9996948242188,-177.33673095703125,-0.2882216274738312,-1.0375977754592896,0.012462444603443146,0,1,0,0,0,5,-0.6605303287506104,0.6605303287506104,0.1031574010848999,0.018783271312713623,-2.7126736767968396e-06,-0.885193407535553,-0.9401473999023438,0,0,0,0,0,False,True,active
5,2,1500.984375,870.0006713867188,-177.3297576904297,0.33542126417160034,1.2075165510177612,0.017032746225595474,0,1,0,0,0,5,0.15610039234161377,0.0,0.6681485176086426,0.0187835693359375,-7.968478894326836e-05,-0.8852511048316956,-0.9401766061782837,0,0,0,0,0,False,True,active
5,3,1500.9898681640625,870.00048828125,-177.34153747558594,0.45961010456085205,1.6545963287353516,0.012351514771580696,0,1,0,0,0,5,0.9949802160263062,0.0,0.37135374546051025,0.0187835693359375,5.0184462452307343e-05,-0.8852364420890808,-0.9401620030403137,0,0,0,0,0,False,True,active
5,4,1500.976806640625,870.0010986328125,-177.33566284179688,0.39475610852241516,1.4211219549179077,0.02312442660331726,0,1,0,0,0,5,0.08778893947601318,0.0,0.03989541530609131,0.018783658742904663,-1.52587890625e-05,-0.8852713108062744,-0.9401839375495911,0,0,0,0,0,False,True,active
5,5,1500.989990234375,870.0004272460938,-177.3307342529297,0.40565475821495056,1.4603570699691772,0.012515160255134106,0,1,0,0,0,5,0.3019843101501465,0.0,0.523605465888977,0.018783509731292725,-6.917317659826949e-05,-0.8852360844612122,-0.9401693344116211,0,0,0,0,0,False,True,active
5,6,1500.9757080078125,870.0011596679688,-177.34326171875,0.3986842632293701,1.4352632761001587,0.02436012402176857,0,1,0,0,0,5,-0.15159952640533447,0.15159952640533447,0.9369117021560669,0.018783748149871826,6.917317659826949e-05,-0.8852742314338684,-0.9401839375495911,0,0,0,0,0,False,True,active
5,7,1500.99658203125,870.000244140625,-177.33831787109375,0.17703698575496674,0.6373331546783447,0.00526230875402689,0,1,0,0,0,5,0.7815680503845215,0.0,-0.07318770885467529,0.01878371834754944,1.3224283975432627e-05,-0.8852185010910034,-0.9401473999023438,0,0,0,0,0,False,True,active
6,0,1500.99267578125,870.0003051757812,-177.33778381347656,-0.06487417221069336,-0.23354701697826385,0.009152963757514954,0,1,0,0,0,6,-0.6500419974327087,0.6500419974327087,-0.8388789892196655,0.01878371834754944,9.15527380129788e-06,-0.8852289319038391,-0.9401693344116211,2,0,0,0,0,False,True,active
6,1,1501.0064697265625,869.9996948242188,-177.3367156982422,-0.036258209496736526,-0.13052955269813538,0.012934328988194466,0,1,0,0,0,6,0.9445902109146118,0.0,-0.2146974802017212,0.018783271312713623,-3.221299948563683e-06,-0.8851920962333679,-0.9401401281356812,1,0,0,0,0,False,True,active
6,2,1500.9833984375,870.000732421875,-177.32989501953125,0.07971011847257614,0.28695642948150635,0.01807013712823391,0,1,0,0,0,6,-0.5476100444793701,0.5476100444793701,-0.9840608239173889,0.0187835693359375,-7.849799294490367e-05,-0.8852536678314209,-0.9401766061782837,1,0,0,0,0,False,True,active
6,3,1500.9862060546875,870.0006713867188,-177.34036254882812,0.2834852933883667,1.0205470323562622,0.016040949150919914,0,1,0,0,0,6,-0.3761919140815735,0.3761919140815735,0.924846887588501,0.0187835693359375,3.696018029586412e-05,-0.885246217250824,-0.9401693344116211,0,0,0,0,0,False,True,active
6,4,1500.9696044921875,870.0014038085938,-177.3353729248047,0.5519241094589233,1.986926794052124,0.030307471752166748,0,1,0,0,0,6,0.5935342311859131,0.0,-0.054898619651794434,0.018783658742904663,-1.8141005057259463e-05,-0.8852905035018921,-0.940198540687561,0,0,0,0,0,False,True,active
6,5,1500.9820556640625,870.0007934570312,-177.32472229003906,0.610308051109314,2.1971089839935303,0.020458046346902847,0,1,0,0,0,6,0.7720441818237305,0.0,0.7218635082244873,0.018783509731292725,-0.0001359727611998096,-0.8852572441101074,-0.9401839375495911,0,0,0,0,0,False,True,active
6,6,1500.969970703125,870.0014038085938,-177.3455352783203,0.44114193320274353,1.5881109237670898,0.030101388692855835,0,1,0,0,0,6,0.1625356674194336,0.0,-0.9049350619316101,0.018783748149871826,9.477403364144266e-05,-0.8852895498275757,-0.9401912689208984,0,0,0,0,0,False,True,active
6,7,1500.997314453125,870.0001831054688,-177.3384246826172,-0.05924053117632866,-0.21326591074466705,0.006033297628164291,0,1,0,0,0,6,-0.593592643737793,0.593592643737793,0.7428972721099854,0.01878371834754944,1.4919704881322104e-05,-0.8852165341377258,-0.9401473999023438,1,0,0,0,0,False,True,active
7,0,1500.9906005859375,870.0004272460938,-177.33724975585938,0.15821579098701477,0.5695768594741821,0.011212071403861046,0,1,0,0,0,7,0.8377768993377686,0.0,0.926649808883667,0.01878371834754944,2.7126736767968396e-06,-0.8852344751358032,-0.9401693344116211,0,0,0,0,0,False,True,active
7,1,1501.005126953125,869.999755859375,-177.3369598388672,0.10592019557952881,0.38131269812583923,0.014312832616269588,0,1,0,0,0,7,0.5339652299880981,0.0,-0.3089200258255005,0.018783271312713623,-5.086263286102621e-07,-0.8851956725120544,-0.9401473999023438,0,0,0,0,0,False,True,active
7,2,1500.983642578125,870.000732421875,-177.32992553710938,-0.020405907183885574,-0.07346126437187195,0.01833571121096611,0,1,0,0,0,7,-0.2044680118560791,0.2044680118560791,0.3784370422363281,0.0187835693359375,-7.832845585653558e-05,-0.8852530121803284,-0.9401766061782837,2,0,0,0,0,False,True,active
7,3,1500.979736328125,870.0009765625,-177.3419647216797,0.5007044672966003,1.8025360107421875,0.022557392716407776,0,1,0,0,0,7,0.8183400630950928,0.0,-0.8598483800888062,0.0187835693359375,5.459255771711469e-05,-0.8852634429931641,-0.9401766061782837,0,0,0,0,0,False,True,active
7,4,1500.9610595703125,870.0017700195312,-177.33790588378906,0.6530094146728516,2.3508338928222656,0.03880609571933746,0,1,0,0,0,7,0.38398659229278564,0.0,-0.6358428597450256,0.018783658742904663,1.0511610526009463e-05,-0.8853133320808411,-0.940213143825531,0,0,0,0,0,False,True,active
7,5,1500.9759521484375,870.0010986328125,-177.32260131835938,0.46838200092315674,1.6861751079559326,0.02655382826924324,0,1,0,0,0,7,-0.3021131157875061,0.3021131157875061,-0.1861814260482788,0.018783509731292725,-0.00015987821097951382,-0.8852735757827759,-0.9401839375495911,0,0,0,0,0,False,True,active
7,6,1500.96337890625,870.001708984375,-177.34796142578125,0.5097376704216003,1.8350555896759033,0.03673539683222771,0,1,0,0,0,7,0.2610701322555542,0.0,-0.25434553623199463,0.018783748149871826,0.00012173123104730621,-0.8853071331977844,-0.940198540687561,0,0,0,0,0,False,True,active
7,7,1500.9989013671875,870.0001220703125,-177.33847045898438,-0.12170545011758804,-0.4381396174430847,0.007617239374667406,0,1,0,0,0,7,-0.6270890235900879,0.6270890235900879,-0.11127948760986328,0.018783658742904663,1.52587890625e-05,-0.8852123022079468,-0.9401473999023438,0,0,0,0,0,False,True,active
8,0,1500.99169921875,870.0003662109375,-177.3374786376953,-0.08444646000862122,-0.30400726199150085,0.01231110468506813,0,1,0,0,0,8,-0.8461573123931885,0.8461573123931885,0.11267828941345215,0.01878371834754944,5.425347353593679e-06,-0.8852314949035645,-0.9401620030403137,1,0,0,0,0,False,True,active
8,1,1501.0059814453125,869.9996948242188,-177.33663940429688,-0.06947986781597137,-0.25012752413749695,0.015217081643640995,0,1,0,0,0,8,-0.6961913108825684,0.6961913108825684,-0.4740121364593506,0.018783271312713623,-3.729926220330526e-06,-0.885193407535553,-0.9401473999023438,1,0,0,0,0,False,True,active
8,2,1500.982177734375,870.0007934570312,-177.33001708984375,0.10940678417682648,0.3938644230365753,0.019759591668844223,0,1,0,0,0,8,0.4876199960708618,0.0,-0.2522432804107666,0.0187835693359375,-7.71416598581709e-05,-0.8852569460868835,-0.9401839375495911,0,0,0,0,0,False,True,active
8,3,1500.9730224609375,870.0012817382812,-177.3426971435547,0.5204893946647644,1.873761773109436,0.029331328347325325,0,1,0,0,0,8,0.07811105251312256,0.0,0.0789114236831665,0.0187835693359375,6.290012242970988e-05,-0.8852813839912415,-0.9401839375495911,0,0,0,0,0,False,True,active
8,4,1500.9521484375,870.002197265625,-177.335205078125,0.6828272342681885,2.4581780433654785,0.047692786902189255,0,1,0,0,0,8,0.1169586181640625,0.0,0.9520324468612671,0.018783658742904663,-1.9666884327307343e-05,-0.8853371143341064,-0.9402204751968384,0,0,0,0,0,False,True,active
8,5,1500.9676513671875,870.00146484375,-177.3203582763672,0.6371272802352905,2.2936582565307617,0.034845754504203796,0,1,0,0,0,8,0.6375917196273804,0.0,0.12180733680725098,0.018783509731292725,-0.0001844618091126904,-0.8852957487106323,-0.940198540687561,0,0,0,0,0,False,True,active
8,6,1500.956298828125,870.0020141601562,-177.35194396972656,0.5426018834114075,1.953366756439209,0.04379711672663689,0,1,0,0,0,8,0.12732481956481934,0.0,-0.663357138633728,0.018783748149871826,0.00016615126514807343,-0.8853260278701782,-0.940213143825531,0,0,0,0,0,False,True,active
8,7,1500.9993896484375,870.0001220703125,-177.3385467529297,-0.039187829941511154,-0.14107617735862732,0.008127251639962196,0,1,0,0,0,8,0.309146523475647,0.0,0.27150464057922363,0.018783599138259888,1.5767414879519492e-05,-0.8852109909057617,-0.9401401281356812,1,0,0,0,0,False,True,active
9,0,1500.9913330078125,870.0003662109375,-177.33726501464844,0.027935510501265526,0.10056783258914948,0.012674672529101372,0,1,0,0,0,9,0.4216423034667969,0.0,0.8534406423568726,0.01878371834754944,3.3908420391526306e-06,-0.8852325081825256,-0.9401693344116211,2,0,0,0,0,False,True,active
9,1,1501.007080078125,869.9996337890625,-177.33692932128906,-0.08560732752084732,-0.3081863820552826,0.016331221908330917,0,1,0,0,0,9,-0.16299062967300415,0.16299062967300415,0.9394935369491577,0.018783122301101685,-3.3908420959960495e-07,-0.885190486907959,-0.9401473999023438,2,0,0,0,0,False,True,active
9,2,1500.9835205078125,870.000732421875,-177.32974243164062,-0.09863247722387314,-0.3550769090652466,0.02104324847459793,0,1,0,0,0,9,-0.9883018732070923,0.9883018732070923,-0.35385167598724365,0.0187835693359375,-8.019341476028785e-05,-0.885253369808197,-0.9401766061782837,1,0,0,0,0,False,True,active
9,3,1500.962890625,870.0017700195312,-177.3384552001953,0.7821667194366455,2.815800189971924,0.039510875940322876,0,1,0,0,0,9,0.9871813058853149,0.0,0.9460771083831787,0.0187835693359375,1.54283316078363e-05,-0.8853084444999695,-0.940198540687561,0,0,0,0,0,False,True,active
9,4,1500.947998046875,870.0023803710938,-177.33653259277344,0.3178740441799164,1.1443464756011963,0.05182977393269539,0,1,0,0,0,9,-0.7806761264801025,0.7806761264801025,-0.9952009916305542,0.018783658742904663,-4.747178991237888e-06,-0.8853482007980347,-0.940227746963501,0,0,0,0,0,False,True,active
9,5,1500.9608154296875,870.0017700195312,-177.32159423828125,0.5245490670204163,1.8883765935897827,0.04167252779006958,0,1,0,0,0,9,-0.23898309469223022,0.23898309469223022,-0.677524209022522,0.018783509731292725,-0.00017038981604855508,-0.8853139877319336,-0.940213143825531,0,0,0,0,0,False,True,active
9,6,1500.9471435546875,870.00244140625,-177.35223388671875,0.7074230909347534,2.5467231273651123,0.053003910928964615,0,1,0,0,0,9,0.6234067678451538,0.0,0.5963821411132812,0.018783748149871826,0.0001693725644145161,-0.8853504657745361,-0.940227746963501,0,0,0,0,0,False,True,active
9,7,1500.9976806640625,870.0001831054688,-177.3382568359375,0.13565203547477722,0.4883473217487335,0.009892702102661133,0,1,0,0,0,9,0.6566692590713501,0.0,0.14060723781585693,0.018783599138259888,1.2715658158413135e-05,-0.8852155804634094,-0.9401473999023438,0,0,0,0,0,False,True,active
10,0,1500.9901123046875,870.0004272460938,-177.3365936279297,0.09155309200286865,0.32959112524986267,0.01386619545519352,0,1,0,0,0,10,0.23925411701202393,0.0,0.4359194040298462,0.01878371834754944,-4.069010628882097e-06,-0.8852357864379883,-0.9401693344116211,3,0,0,0,0,False,True,active
10,1,1501.0089111328125,869.9995727539062,-177.3363800048828,-0.14005863666534424,-0.5042110681533813,0.018154021352529526,0,1,0,0,0,10,-0.5473209619522095,0.5473209619522095,-0.908769428730011,0.018783122301101685,-6.781684078305261e-06,-0.8851855993270874,-0.9401401281356812,0,0,0,0,0,False,True,active
10,2,1500.9859619140625,870.0006103515625,-177.33062744140625,-0.19081997871398926,-0.6869518756866455,0.023526685312390327,0,1,0,0,0,10,-0.9257010221481323,0.9257010221481323,0.9529867172241211,0.0187835693359375,-7.019042823230848e-05,-0.8852468132972717,-0.9401766061782837,0,0,0,0,0,False,True,active
10,3,1500.9534912109375,870.002197265625,-177.33895874023438,0.7205451130867004,2.5939624309539795,0.048888448625802994,0,1,0,0,0,10,-0.12894558906555176,0.12894558906555176,-0.5974839925765991,0.0187835693359375,2.1192763597355224e-05,-0.8853335380554199,-0.940213143825531,0,0,0,0,0,False,True,active
10,4,1500.9423828125,870.0026245117188,-177.33973693847656,0.4336363673210144,1.5610908269882202,0.057473357766866684,0,1,0,0,0,10,0.4373716115951538,0.0,-0.7227718830108643,0.018783658742904663,3.1195748306345195e-05,-0.8853631615638733,-0.9402350783348083,0,0,0,0,0,False,True,active
10,5,1500.9560546875,870.0020141601562,-177.32313537597656,0.3679714500904083,1.3246971368789673,0.04646151140332222,0,1,0,0,0,10,-0.33394157886505127,0.33394157886505127,-0.419952929019928,0.018783509731292725,-0.0001537746866233647,-0.8853266835212708,-0.940213143825531,0,0,0,0,0,False,True,active
10,6,1500.9403076171875,870.0027465820312,-177.3548126220703,0.5282207727432251,1.9015947580337524,0.05987846851348877,0,1,0,0,0,10,-0.3817331790924072,0.3817331790924072,-0.6985965967178345,0.018783748149871826,0.0001981947134481743,-0.8853687047958374,-0.9402350783348083,0,0,0,0,0,False,True,active
10,7,1500.9981689453125,870.0001831054688,-177.3383026123047,-0.041354790329933167,-0.14887724816799164,0.010430916212499142,0,1,0,0,0,10,-0.41437673568725586,0.41437673568725586,-0.005630970001220703,0.018783599138259888,1.305474233959103e-05,-0.8852142691612244,-0.9401401281356812,1,0,0,0,0,False,True,active
11,0,1500.98876953125,870.00048828125,-177.33624267578125,0.10299912095069885,0.3707968294620514,0.015206682495772839,0,1,0,0,0,11,0.04369688034057617,0.0,-0.1388416290283203,0.01878371834754944,-7.968478712427896e-06,-0.8852393627166748,-0.9401693344116211,0,0,0,0,0,False,True,active
11,1,1501.009765625,869.99951171875,-177.33642578125,-0.06428785622119904,-0.23143628239631653,0.01899069920182228,0,1,0,0,0,11,0.2836571931838989,0.0,0.4507836103439331,0.01878303289413452,-5.933973625360522e-06,-0.8851832747459412,-0.9401401281356812,1,0,0,0,0,False,True,active
11,2,1500.9859619140625,870.0006103515625,-177.33062744140625,0.0005337182083167136,0.0019213855266571045,0.02353363111615181,0,1,0,0,0,11,0.7175803184509277,0.0,-0.6434184312820435,0.0187835693359375,-7.019042823230848e-05,-0.8852468132972717,-0.9401766061782837,1,0,0,0,0,False,True,active
11,3,1500.9476318359375,870.00244140625,-177.3407440185547,0.4525220990180969,1.6290794610977173,0.05477781966328621,0,1,0,0,0,11,-0.5723891854286194,0.5723891854286194,-0.5353605151176453,0.0187835693359375,4.153781628701836e-05,-0.8853491544723511,-0.9402204751968384,0,0,0,0,0,False,True,active
11,4,1500.9345703125,870.0029907226562,-177.3408203125,0.6027541160583496,2.169914722442627,0.06531792879104614,0,1,0,0,0,11,0.6387290954589844,0.0,0.39021825790405273,0.018783658742904663,4.323323810240254e-05,-0.8853840231895447,-0.9402496814727783,0,0,0,0,0,False,True,active
11,5,1500.9482421875,870.0023803710938,-177.3258514404297,0.602117657661438,2.167623519897461,0.054297804832458496,0,1,0,0,0,11,0.8825809955596924,0.0,-0.30122947692871094,0.018783509731292725,-0.0001235961972270161,-0.8853475451469421,-0.940227746963501,0,0,0,0,0,False,True,active
11,6,1500.933837890625,870.0030517578125,-177.35891723632812,0.5019381642341614,1.806977391242981,0.06641096621751785,0,1,0,0,0,11,-0.0541611909866333,0.0541611909866333,-0.7765719890594482,0.018783748149871826,0.00024380155082326382,-0.8853859901428223,-0.9402496814727783,0,0,0,0,0,False,True,active
11,7,1500.996337890625,870.000244140625,-177.33761596679688,0.14458227157592773,0.5204961895942688,0.012312589213252068,0,1,0,0,0,11,0.6983509063720703,0.0,0.6039912700653076,0.018783599138259888,5.594889444182627e-06,-0.885219156742096,-0.9401473999023438,0,0,0,0,0,False,True,active
12,0,1500.9859619140625,870.0006103515625,-177.33480834960938,0.2149651050567627,0.7738743424415588,0.01800435781478882,0,1,0,0,0,12,0.421488881111145,0.0,0.6878224611282349,0.01878371834754944,-2.373589450144209e-05,-0.8852468132972717,-0.9401766061782837,0,0,0,0,0,False,True,active
12,1,1501.0087890625,869.9995727539062,-177.33627319335938,0.07794502377510071,0.2806020677089691,0.02000511810183525,0,1,0,0,0,12,0.533959150314331,0.0,0.2511715888977051,0.01878303289413452,-7.968478712427896e-06,-0.8851858973503113,-0.9401401281356812,2,0,0,0,0,False,True,active
