step,car_index,x,y,speed,distance_travelled,total_reward,lap_count,next_goal_idx,progress_delta,checkpoints_reached,checkpoint_streak,heading_error_norm,goal_distance_norm,lateral_offset_norm,no_progress_steps,reverse_speed_steps,reverse_progress_events,heading_away_steps,wall_hugging_steps,done,collided,terminated_reason
1,0,1500.8313577334661,870.0080243456601,0.16883306602965076,0.16889053583145142,0.015798280015587807,0,1,0,0,0,-0.0006821606571710011,-0.8856597439355449,-0.9403674338226945,0,0,0,0,0,False,False,
1,1,1500.7941853223329,870.0093522685627,0.2060270527636193,0.20602229237556458,0.016397234052419662,0,1,0,0,0,0.0006841038783218462,-0.88575876176707,-0.9404624078510014,0,0,0,0,0,False,False,
1,2,1501.0413812506904,869.9980836034642,-0.041425601798603294,0.04142506793141365,-4.384590283734724e-05,0,1,0,0,0,0.00012712952071088543,-0.8850989025164461,-0.9402772837132037,1,0,0,0,0,False,False,
1,3,1500.9354642938147,870.0030023168641,0.06460550502397794,0.06464441120624542,0.003136980812996626,0,1,0,0,0,-6.269301823320145e-06,-0.8853817544340162,-0.9402423871271604,1,0,0,0,0,False,False,
1,4,1500.923310287153,870.0035538562008,0.07677201280698014,0.07674185186624527,0.002275084378197789,0,1,0,0,0,0.00010895002591205917,-0.885414014253278,-0.9402643020116785,1,0,0,0,0,False,False,
1,5,1500.7727529477281,870.0107358990085,0.22750051053512968,0.22754862904548645,0.017319273203611374,0,1,0,0,0,-0.0004673006219153169,-0.8858161654922347,-0.9404477967368984,0,0,0,0,0,False,False,
1,6,1501.0194799766502,869.9990931035181,-0.019501075650394363,0.019552696496248245,0.0015806545270606875,0,1,0,0,0,-2.7648242696740353e-05,-0.8851572288141998,-0.9401601946970797,1,0,0,0,0,False,False,
1,7,1500.7006864479338,870.014038078112,0.29964257055305304,0.29964542388916016,0.018383102491497993,0,1,0,0,0,-0.000249017073824752,-0.8860084237311808,-0.9405573818793085,0,0,0,0,0,False,False,
2,0,1500.8313577334661,870.0080243456601,0.0,0.16889053583145142,0.018626945093274117,0,1,0,0,0,-0.0006821606571710011,-0.8856597439355449,-0.9403674338226945,1,0,0,0,0,False,False,
2,1,1500.7941853223329,870.0093522685627,0.0,0.20602229237556458,0.015549245290458202,0,1,0,0,0,0.0006841038783218462,-0.88575876176707,-0.9404624078510014,1,0,0,0,0,False,False,
2,2,1501.0294717325507,869.9986351166303,0.011922281203401093,0.053400564938783646,-0.00043766695307567716,0,1,0,0,0,0.0001285936931035773,-0.8851308371664369,-0.9402114211416339,2,0,0,0,0,False,False,
2,3,1500.9354642938147,870.0030023168641,0.0,0.06464441120624542,0.004528929479420185,0,1,0,0,0,-6.269301823320145e-06,-0.8853817544340162,-0.9402423871271604,2,0,0,0,0,False,False,
2,4,1500.923310287153,870.0035538562008,0.0,0.07674185186624527,0.0017458098009228706,0,1,0,0,0,0.00010895002591205917,-0.885414014253278,-0.9402643020116785,2,0,0,0,0,False,False,
2,5,1500.2995517094614,870.0345849993492,0.4738018483333739,0.7012946605682373,0.03614317625761032,0,1,0,0,0,-0.002499749516378655,-0.8870794783382232,-0.9408805308408924,0,0,0,0,0,False,False,
2,6,1501.1312923023727,869.9938233644016,-0.11193643881159052,0.1314922422170639,0.016354773193597794,0,1,0,0,0,-0.00039212897914764095,-0.8848587233977593,-0.9407895481587466,0,0,0,0,0,False,False,
2,7,1500.7006864479338,870.014038078112,0.0,0.29964542388916016,0.019673148170113564,0,1,0,0,0,-0.000249017073824752,-0.8860084237311808,-0.9405573818793085,1,0,0,0,0,False,False,
3,0,1500.5203971746662,870.0237971031372,0.31136032022025417,0.480205237865448,0.03673136979341507,0,1,0,0,0,-0.0026968738880135054,-0.8864899086483258,-0.94063859165926,0,0,0,0,0,False,False,
3,1,1500.7522221093327,870.0112494183753,0.04200607602122749,0.24805708229541779,0.01456523034721613,0,1,0,0,0,0.0008313963874475879,-0.8858708544292476,-0.9405281596511021,2,0,0,0,0,False,False,
3,2,1500.8860675582064,870.0052316435876,0.14355581279517274,0.1968626230955124,0.017566140741109848,0,1,0,0,0,0.00032602010380742283,-0.8855134026275245,-0.9403154426976761,0,0,0,0,0,False,False,
3,3,1500.9844693989212,870.0007411358479,-0.0490572447870114,0.11376860737800598,0.005799859296530485,0,1,0,0,0,0.00023480328173977543,-0.8852507565790396,-0.9401693279833715,3,0,0,0,0,False,False,
3,4,1500.9920958853156,870.0003679711145,-0.06885933762656359,0.14554068446159363,-0.0004235666710883379,0,1,0,0,0,0.00012421026496175122,-0.8852305507100542,-0.9401620242129566,3,0,0,0,0,False,False,
3,5,1499.66787841269,870.0700141537613,0.6326660879456738,1.3339996337890625,0.055938296020030975,0,1,0,0,0,-0.006202998791780109,-0.8887666135283151,-0.9410412602425732,0,0,0,0,0,False,False,
3,6,1501.205416135542,869.9903405287058,-0.07420561156806303,0.2056705504655838,0.013850042596459389,0,1,0,0,0,-0.0003004986867457167,-0.8846609145948385,-0.9412066777786887,1,0,0,0,0,False,False,
3,7,1500.8026192364757,870.0093528482294,-0.10204040748139243,0.40168243646621704,0.03527367487549782,0,1,0,0,0,0.00034560356021068453,-0.8857363250863818,-0.9404112671650039,0,0,0,0,0,False,False,
4,0,1500.346286644208,870.0329805414339,0.17435255190389723,0.6545181274414062,0.054647497832775116,0,1,0,0,0,-0.00399677420058803,-0.8869547342450838,-0.9407554841453583,0,0,0,0,0,False,False,
4,1,1500.5018072983928,870.0222901679939,0.2506580852281648,0.4986668825149536,0.031333740800619125,0,1,0,0,0,0.001551942470943699,-0.8865391453748661,-0.9409535899846813,0,0,0,0,0,False,False,
4,2,1500.8860675582064,870.0052316435876,0.0,0.1968626230955124,0.018307941034436226,0,1,0,0,0,0.00032602010380742283,-0.8855134026275245,-0.9403154426976761,1,0,0,0,0,False,False,
4,3,1500.7670480703769,870.0108279858855,0.21765518291486874,0.3314089775085449,0.020727721974253654,0,1,0,0,0,7.5735736782513e-05,-0.8858311308429325,-0.9404770189651046,0,0,0,0,0,False,False,
4,4,1500.9197089113602,870.0036929740344,0.07246329859209717,0.2180061787366867,0.0014627225464209914,0,1,0,0,0,0.0003673129402768735,-0.885423792018489,-0.9402643020116785,4,0,0,0,0,False,False,
4,5,1499.1555321945448,870.0993766683806,0.5131869099192867,1.8471691608428955,0.07205265760421753,0,1,0,0,0,-0.007065400162963758,-0.890134982548441,-0.9410923973552976,0,0,0,0,0,False,False,
4,6,1501.084327366813,869.9961152021482,0.12122638642494382,0.3269001245498657,0.03204287588596344,0,1,0,0,0,-0.0007485035051296841,-0.884984193374742,-0.9405187798089597,0,0,0,0,0,False,False,
4,7,1500.6574634744452,870.016005924518,0.1453081507512794,0.5469764471054077,0.04867077246308327,0,1,0,0,0,0.00042955474688994856,-0.8861237756497409,-0.9406239805451568,0,0,0,0,0,False,False,
5,0,1500.097603742905,870.0461133618226,0.2490294287265602,0.90352463722229,0.06826460361480713,0,1,0,0,0,-0.004062446825368385,-0.8876187371705073,-0.9409097566423719,0,0,0,0,0,False,False,
5,1,1500.5018072983928,870.0222901679939,0.0,0.4986668825149536,0.033480044454336166,0,1,0,0,0,0.001551942470943699,-0.8865391453748661,-0.9409535899846813,1,0,0,0,0,False,False,
5,2,1500.794300053375,870.0095187761412,0.09186759193800818,0.28875887393951416,0.020104797556996346,0,1,0,0,0,-0.00012999409027101037,-0.8857584592856407,-0.9404404893932102,2,0,0,0,0,False,False,
5,3,1500.429627028476,870.0272837279605,0.33782206997872843,0.6692135334014893,0.03557415306568146,0,1,0,0,0,-0.0014452638306140543,-0.8867319405277768,-0.9408577655173533,0,0,0,0,0,False,False,
5,4,1500.9197089113602,870.0036929740344,0.0,0.2180061787366867,0.001134061603806913,0,1,0,0,0,0.0003673129402768735,-0.885423792018489,-0.9402643020116785,5,0,0,0,0,False,False,
5,5,1498.6010711119106,870.131184460572,0.5553726927026484,2.4025237560272217,0.0909794270992279,0,1,0,0,0,-0.007198570896699784,-0.8916158347390722,-0.9411443884803161,0,0,0,0,0,False,False,
5,6,1501.084327366813,869.9961152021482,0.0,0.3269001245498657,0.030457355082035065,0,1,0,0,0,-0.0007485035051296841,-0.884984193374742,-0.9405187798089597,1,0,0,0,0,False,False,
5,7,1500.4578752562343,870.0252167471814,0.19980064089664906,0.7467740774154663,0.06365668028593063,0,1,0,0,0,0.0002303851127692269,-0.8866565693270599,-0.9409097566423719,0,0,0,0,0,False,False,
6,0,1499.622256822064,870.0711518604509,0.4760059049704413,1.3795247077941895,0.08508734405040741,0,1,0,0,0,-0.004021738758711675,-0.8888880458170239,-0.9412174440508317,0,0,0,0,0,False,False,
6,1,1500.3682304910221,870.0281621673096,0.1337058108059563,0.6323403120040894,0.051650650799274445,0,1,0,0,0,0.0016399396171834723,-0.886895606523494,-0.9411809144789373,0,0,0,0,0,False,False,
6,2,1500.543913906602,870.0212190769032,0.25065936953113216,0.5393991470336914,0.03406138718128204,0,1,0,0,0,-0.0001385236511907806,-0.886426833436358,-0.9407847063735645,0,0,0,0,0,False,False,
6,3,1500.0089811168439,870.0497413269816,0.42124497234592817,1.090467095375061,0.05473709478974342,0,1,0,0,0,-0.004422183630308041,-0.8878552563718055,-0.9410923973552976,0,0,0,0,0,False,False,
6,4,1500.78501074,870.0098577091318,0.13483916836968013,0.3527907729148865,0.018312815576791763,0,1,0,0,0,0.00047466329196892176,-0.8857832175244972,-0.9404624078510014,0,0,0,0,0,False,False,
6,5,1497.850684262291,870.1708827237586,0.7514362089905248,3.1539411544799805,0.10925847291946411,0,1,0,0,0,-0.004448572033738666,-0.8936195660011821,-0.9416128052904568,0,0,0,0,0,False,False,
6,6,1501.122275771629,869.9943032562661,-0.03799163823719189,0.3649052381515503,0.030010908842086792,0,1,0,0,0,-0.0007852990127648556,-0.8848828464225776,-0.9407310036506846,2,0,0,0,0,False,False,
6,7,1500.4578752562343,870.0252167471814,0.0,0.7467740774154663,0.0658380463719368,0,1,0,0,0,0.0002303851127692269,-0.8866565693270599,-0.9409097566423719,1,0,0,0,0,False,False,
7,0,1498.9741872963334,870.1036463695879,0.6488836592986116,2.028409004211426,0.10367020964622498,0,1,0,0,0,-0.0024507957640755268,-0.8906183913778437,-0.9418401297847129,0,0,0,0,0,False,False,
7,1,1500.0325224284522,870.0427320864478,0.3360240851757494,0.968472421169281,0.07012032717466354,0,1,0,0,0,0.0020109776529327267,-0.8877919544856848,-0.9417670742141973,0,0,0,0,0,False,False,
7,2,1500.142787621545,870.0410504046494,0.4016162074963347,0.9410123825073242,0.04843223839998245,0,1,0,0,0,-0.0018776217973860791,-0.887497797381335,-0.9412028329367286,0,0,0,0,0,False,False,
7,3,1499.3746649867203,870.0844244895945,0.6352636261456652,1.7258130311965942,0.06996290385723114,0,1,0,0,0,-0.005320911184977856,-0.8895494544045206,-0.9413562549947213,0,0,0,0,0,False,False,
7,4,1500.4917983462674,870.02316378848,0.29351415568258854,0.6463054418563843,0.03719309717416763,0,1,0,0,0,0.0007253010230660569,-0.8865659227073144,-0.9409097566423719,0,0,0,0,0,False,False,
7,5,1497.360064701662,870.1947407720786,0.4911993075540697,3.6451218128204346,0.12836311757564545,0,1,0,0,0,-0.0017555551498374042,-0.8949293761752017,-0.9421705860899849,0,0,0,0,0,False,False,
7,6,1501.0692280125877,869.9968393681015,0.053108347766898205,0.41806477308273315,0.032254114747047424,0,1,0,0,0,-0.0008241892407167168,-0.8850246051126657,-0.9404309630468666,3,0,0,0,0,False,False,
7,7,1500.2759166442256,870.0334495018216,0.18214476312284208,0.9289673566818237,0.08184319734573364,0,1,0,0,0,0.000808034435126438,-0.8871424176303054,-0.9411882218226255,0,0,0,0,0,False,False,
8,0,1498.4029274269321,870.1335840715783,0.5720437958659274,2.6004834175109863,0.11905217915773392,0,1,0,0,0,-0.003945052739150394,-0.8921438941517078,-0.9422290341196707,0,0,0,0,0,False,False,
8,1,1499.6502582994337,870.0590891476722,0.38261392785180026,1.3510243892669678,0.08907663822174072,0,1,0,0,0,0.0024209531405937745,-0.8888120859249249,-0.942470973301303,0,0,0,0,0,False,False,
8,2,1499.8365236490727,870.056285061067,0.3066426512908431,1.2476636171340942,0.06317264586687088,0,1,0,0,0,-0.002085550309222918,-0.8883155300070136,-0.9415105239184617,0,0,0,0,0,False,False,
8,3,1499.0646520327161,870.1018171758573,0.3105004624567717,2.0362372398376465,0.08548524230718613,0,1,0,0,0,-0.0062724658632128515,-0.8903772124404135,-0.9414301610042578,0,0,0,0,0,False,False,
