training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.8393373153565697,42.0,512.0,11.117854833602905,1.2024383316543976,42.0,0.002,0.006732807960361242,0.20000000298023224,512.0,0.17372469999827445,0.0,45.94676238381386,11.143331400002353
