step,alive_cars,moving_cars,avg_current_speed,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,best_car_speed,best_car_distance,best_car_checkpoints,best_car_reward,best_car_x,best_car_y
1,32,21,0.08022095263004303,0.15277144312858582,0.3150075078010559,0.0,0,none,1,0.314951628446579,0.3150075078010559,0,0.016048995777964592,1500.6853578838816,870.0139593415654
2,32,18,0.06255011260509491,0.3018646538257599,0.9394237995147705,0.0,0,none,1,0.6244494318962097,0.9394237995147705,0,0.030737895518541336,1500.0615460996141,870.0421723345054
3,32,19,0.08654110878705978,0.48266372084617615,1.6756045818328857,0.0,0,none,1,0.7362015247344971,1.6756045818328857,0,0.05043068528175354,1499.326296481345,870.0795980184822
4,32,24,0.181649312376976,0.7503066062927246,2.138747215270996,0.0,0,none,22,0.8820141553878784,2.138747215270996,0,0.06712500005960464,1498.8628178463234,870.0799002651705
5,32,21,0.20860432088375092,1.0280568599700928,3.3192152976989746,0.0,0,none,22,1.1804794073104858,3.3192152976989746,0,0.07968804240226746,1497.6828754786402,870.115503029629
6,32,26,0.276282399892807,1.3935701847076416,4.41168212890625,0.0,0,none,22,1.0924936532974243,4.41168212890625,0,0.09267272800207138,1496.5906846953537,870.1412250843174
7,32,23,0.27778008580207825,1.7741291522979736,5.212347507476807,0.0,0,none,22,0.800626814365387,5.212347507476807,0,0.10781839489936829,1495.790307807656,870.1612295301134
8,32,26,0.3242553472518921,2.183781147003174,6.313075065612793,0.0,0,none,22,1.100771427154541,6.313075065612793,0,0.12679655849933624,1494.6901679462028,870.1985119102268
9,32,27,0.4082321524620056,2.644526958465576,7.502811908721924,0.0,0,none,22,1.1897794008255005,7.502811908721924,0,0.14614123106002808,1493.5016489940751,870.2532637462962
10,32,25,0.33641088008880615,3.0603363513946533,8.161575317382812,0.0,0,none,22,0.6586446166038513,8.161575317382812,0,0.1556871086359024,1492.8436844447585,870.2831865137834
11,32,29,0.36558765172958374,3.5109527111053467,9.29524040222168,0.0,0,none,30,2.000136137008667,9.29524040222168,0,0.1763898730278015,1491.7085930493747,870.2505258471847
12,32,28,0.37926509976387024,3.94513201713562,11.56753158569336,0.0,0,none,30,2.272277355194092,11.56753158569336,0,0.19980871677398682,1489.4365124057485,870.2804180018435
13,32,27,0.35880017280578613,4.381034851074219,13.286128997802734,0.0,0,none,30,1.7185454368591309,13.286128997802734,0,0.22141613066196442,1487.718058624834,870.2981710660049
14,32,29,0.40454643964767456,4.840221405029297,15.239836692810059,0.0,0,none,30,1.9537827968597412,15.239836692810059,0,0.24142269790172577,1485.7647366693618,870.3406065261387
15,32,28,0.45883139967918396,5.3502655029296875,17.023656845092773,0.0,0,none,30,1.783739447593689,17.023656845092773,0,0.264346182346344,1483.9824681799853,870.4130319729232
16,32,31,0.49614155292510986,5.924237251281738,19.0084285736084,0.0,0,none,30,1.984824299812317,19.0084285736084,0,0.28576087951660156,1482.0010898486053,870.5299388978394
17,32,31,0.470843642950058,6.488286018371582,20.62919807434082,0.0,0,none,30,1.6207078695297241,20.62919807434082,0,0.3015892505645752,1480.3829895634472,870.6218382792542
18,32,31,0.5217300653457642,7.0512471199035645,22.2286376953125,0.0,0,none,30,1.5994638204574585,22.2286376953125,0,0.31570255756378174,1478.7870200891039,870.7275078931691
19,32,32,0.44296520948410034,7.553470611572266,23.798748016357422,0.0,0,none,30,1.5701019763946533,23.798748016357422,0,0.3382335901260376,1477.2222056836029,870.8562565071854
