training_iteration,episode_reward_mean,episode_len_mean,timesteps_total,time_total_s,evaluation_episode_reward_mean,evaluation_episode_len_mean,policy_entropy,value_loss,kl_value,sample_time_s,learner_update_time_s,sync_weights_time_s,samples_per_second,iteration_wall_time_s
1.0,0.4196190668649459,42.0,512.0,11.460997581481934,0.8546182869648207,42.0,0.003,0.0018751868046820164,0.015996035188436508,512.0,0.1700331000611186,0.0,44.57320451492158,11.486721800058149
